,f1,f2,f3,f4,f5
1995-05,0.0571207674897578,0.0584023237657811,0.0605579779489613,0.0617827962664196,0.0620392472778164
1995-06,0.0553647293365864,0.0588683648248382,0.0599774460436058,0.0619675933796394,0.0586494070279823
1995-07,0.05589333204054,0.0599890110768684,0.063220399621212,0.0640267026641017,0.0607768644260875
1995-08,0.0562106278369173,0.058650430954852,0.0612677129397813,0.0629790328706044,0.0601611371015461
1995-09,0.0567925984056331,0.0578665716037372,0.0605040687862723,0.0619271186511917,0.0585432447925665
1995-10,0.0552907472507864,0.055417374733635,0.0586458781852412,0.0597573229243383,0.0572383041240013
1995-11,0.0532109213330696,0.0521162615469665,0.0555812794106019,0.0574092521283078,0.0545020184622111
1995-12,0.0512722419775751,0.0507604835875764,0.0538611393935245,0.0561243035721152,0.0533676562558313
1996-01,0.0490221910855952,0.0483040195439091,0.0529851820350354,0.0553238279068631,0.0539519037221265
1996-02,0.0513985630860003,0.055630009672523,0.0574334197346653,0.0607086119056536,0.0581476699514375
1996-03,0.0544773053432565,0.059587650944716,0.0618014797000209,0.0650211130550557,0.0614209702708946
1996-04,0.0553224531887829,0.0634047780800182,0.0650634040928409,0.0672124128316471,0.0649413339764632
1996-05,0.0565915157335193,0.0661299438901895,0.0676645274523286,0.0700311742277309,0.0676147949078703
1996-06,0.0567396779926299,0.0637231952230181,0.0670119388191073,0.0663857119415149,0.0651608682313374
1996-07,0.0586783919510357,0.0635796415893154,0.0671364777274846,0.0679652964087948,0.0672490775973593
1996-08,0.0580847250867127,0.0665832071710197,0.0693416643314133,0.0696825491225389,0.0681508225258659
1996-09,0.0566444283060881,0.0634349920244534,0.0661658240677483,0.0672028871807754,0.0654494480256369
1996-10,0.0543822708931968,0.0587080428265706,0.06147738210176,0.0641464504836401,0.061593966854105
1996-11,0.053527367017809,0.0566782003032169,0.0591602783127127,0.059179770594466,0.0593364762262433
1996-12,0.0545617879926826,0.0611521397446354,0.0634845110706595,0.0637014908719101,0.0642096404379915
1997-01,0.0547202122002328,0.0615889102001503,0.063679158599899,0.0634217551753955,0.0656727398161879
1997-02,0.0557030028762507,0.0640607430923193,0.0650970319203348,0.0652557966767347,0.0657592322569231
1997-03,0.0591132644925064,0.0675049365452598,0.0692507081415627,0.0695038763526174,0.0678088709912006
1997-04,0.0580529314486171,0.0657205109200499,0.0664552939344006,0.0676615513409769,0.0666494255505358
1997-05,0.0577032681284448,0.0642722938972802,0.0660301188365744,0.0675706736806483,0.0651662440353237
1997-06,0.0560836974369162,0.0636462321882119,0.0640847413091626,0.0671369660204904,0.0641290393148124
1997-07,0.0550160045561571,0.0578951679214586,0.0589097098804803,0.0598337859745409,0.0598881806683131
1997-08,0.0571842965278437,0.0604400017279873,0.063382123707165,0.0640249291092429,0.0615617462713024
1997-09,0.0556289957609613,0.0585368398586032,0.0599970934730232,0.0622305156491981,0.0591057687645643
1997-10,0.0528418612195334,0.0579779738857102,0.0581078217805657,0.0577847552429532,0.0549080689444229
1997-11,0.0547941520871384,0.0596071082228369,0.0588812718333094,0.0595200174655443,0.0549728605321117
1997-12,0.0541077776482301,0.0573714190177734,0.0571169855094748,0.0574641187201327,0.0555204226981934
1998-01,0.0514933143902176,0.0538005368230654,0.0534674411716585,0.0558809972719047,0.0509391443553311
1998-02,0.0531581901198705,0.0563553819951853,0.0553139023763177,0.0574664378682582,0.0532092911732826
1998-03,0.053147644210892,0.0569909349000338,0.056943687767537,0.0564488595332728,0.0536463133949595
1998-04,0.0532952970582235,0.0566535064896436,0.0567907851198039,0.0571917728875507,0.0541436732852058
1998-05,0.0533480355019242,0.0562213249299567,0.0562727317182948,0.0570015041550359,0.0511591331123436
1998-06,0.0533691316582055,0.0547618849622885,0.0562013208139029,0.0547195959765592,0.0501617347577816
1998-07,0.0540549991227442,0.054388040411678,0.0554179666160622,0.0558758545292952,0.053595332217717
1998-08,0.0502517317391406,0.0461160070836406,0.0507179568823591,0.0489413537449381,0.0467708901482563
1998-09,0.045687980919416,0.0397936576260101,0.0448206874166095,0.0420292968025708,0.0449665461340844
1998-10,0.0436906886247332,0.0397561398323687,0.0460242469944727,0.0449656484989516,0.0497573789998627
1998-11,0.0463162268774227,0.0432474954853221,0.0463132761886089,0.0496697535982955,0.0423078788946796
1998-12,0.0443804014807333,0.0458506987137349,0.0478477593595468,0.0482627669028294,0.0431847518265884
1999-01,0.0447986409079867,0.0460893312857524,0.0467202910142077,0.0465910554778918,0.0422120661851413
1999-02,0.048906670956084,0.0531260546090675,0.0548901265167415,0.0547739637986811,0.0487981967272427
1999-03,0.0467876704988795,0.0519062276287409,0.0530945739106184,0.0542890361501781,0.05256369547895
1999-04,0.0469972723609112,0.05328725904144,0.0539161496749488,0.0542636392678519,0.0550325853182739
1999-05,0.0499468328528136,0.057426818915529,0.0586455140626542,0.0586755879759492,0.0574692379609295
1999-06,0.0519250728649193,0.0571311524115224,0.0577306223704442,0.0587219987736089,0.0626266621512406
1999-07,0.0531370984131286,0.0582191334597758,0.0590999971622987,0.0626492781997455,0.0631465158998993
1999-08,0.054667401342308,0.0583557306508639,0.0604615849358018,0.0633141452082373,0.0617689118238397
1999-09,0.0537278344240628,0.0570361425607922,0.0588743530567607,0.0626594940640755,0.0618048161490122
1999-10,0.0556501400921669,0.059154834393659,0.0600723594188956,0.0652343656396425,0.0622644709869894
1999-11,0.0577880237673941,0.0608491265410831,0.0609082635387255,0.0637625802105021,0.06396472815908
1999-12,0.058763230281044,0.0642748389091797,0.0636530201216736,0.0653278728089858,0.0676354895741702
2000-01,0.0618222136433429,0.0683775920281288,0.0666670225645187,0.064991564206332,0.071295356455064
2000-02,0.0609715569914835,0.0677485712072884,0.0663098394566382,0.064155355006065,0.0691937521224098
2000-03,0.0628226607350257,0.064385906006017,0.0628387570839776,0.0604802712332079,0.0620621130997375
2000-04,0.0648372324140093,0.0667189693278444,0.0633643906286159,0.0648091455117834,0.0632203366548583
2000-05,0.0626523011694564,0.0692119105452292,0.0639195553685152,0.0646204195924526,0.0621868412644004
2000-06,0.0637601574745111,0.0614629872795668,0.0607330091930245,0.0624282852329022,0.0594595250957287
2000-07,0.0636216082973248,0.06037821157944,0.0627153748238932,0.0601960845416325,0.0593829294214721
2000-08,0.0612692045152338,0.0602432768866574,0.0587392190235045,0.0581197084196556,0.0581630640727759
2000-09,0.0617477522914094,0.0559890344344723,0.0584277633943333,0.0567894668287584,0.0569972949468506
2000-10,0.0620456309718819,0.0543533629123398,0.0582282402770371,0.0558934614919999,0.0547110479743726
2000-11,0.0583073088612746,0.0525572149868822,0.0548595365985664,0.053639145386142,0.050073006010987
2000-12,0.0545829097702921,0.0465642722346657,0.0517010130905955,0.0493659130376264,0.0473889282717084
2001-01,0.0465152537414687,0.044767048862445,0.0497975077779385,0.0514496704395436,0.0497586643404999
2001-02,0.0441504443353697,0.0435120536784627,0.0490740255596385,0.0493762106604933,0.0488124487416128
2001-03,0.0413116977386393,0.0424395447238576,0.0485352111345855,0.0494512736585089,0.0493875938002759
2001-04,0.0403325309937399,0.0451708926202011,0.0537701380384997,0.0537409616803138,0.0535384017750297
2001-05,0.0378991867540795,0.0463088505393521,0.054111945205748,0.0563090009168288,0.0541657647837287
2001-06,0.0386680658909149,0.0460513940936276,0.0553705361943815,0.056874243351983,0.0565740883540362
2001-07,0.0345500377594063,0.0408849683606839,0.0511718451460899,0.0530462689735013,0.053869103652916
2001-08,0.0331949048576409,0.0388382980421907,0.0497164393490447,0.0511999687460846,0.0518828657512103
2001-09,0.0252870392268837,0.0312833122615106,0.046359786597723,0.0478578685359588,0.0520750903969887
2001-10,0.0195600567188011,0.0278041246475526,0.0413468209867012,0.0457808513665922,0.049226678390107
2001-11,0.0204476352691051,0.0362391251109434,0.0487848725621857,0.0510535304077234,0.0485820254781534
2001-12,0.020519083889922,0.0407501206253118,0.0531544800847334,0.0546697508534213,0.0527384764360251
2002-01,0.022767217353973,0.040108686697698,0.0514580864052636,0.0554583853602805,0.0561300329474306
2002-02,0.0219491293843468,0.0387248686510734,0.0480477156805281,0.0544209396688998,0.0547273276767022
2002-03,0.0271142924915718,0.0468444600267229,0.056241053153177,0.0593034780987827,0.0609729244866623
2002-04,0.0224910378355317,0.0419194914933404,0.0513033984084459,0.0559288507144886,0.0575062698143201
2002-05,0.022624003637946,0.0408803857315847,0.0485563001839789,0.0528139536367244,0.0557969658921974
2002-06,0.0195192674463742,0.0383111368344663,0.0462198590215134,0.0507106026505993,0.0528292692678549
2002-07,0.017227545666626,0.027205126177346,0.0410489667014541,0.0462228524520021,0.0500572225380122
2002-08,0.0174208659429639,0.0248500944882291,0.0342753667106726,0.0431047021287334,0.044669522173804
2002-09,0.0143017847108596,0.0193584167817756,0.0274070182558157,0.0346950622386662,0.0376091234360404
2002-10,0.0133689677389544,0.019846612372476,0.0306191887178975,0.0374230632448988,0.0425317102033814
2002-11,0.0150222714257077,0.0257476411175038,0.0376025241431896,0.0429593884812296,0.0447699857793819
2002-12,0.0120827027429813,0.0196040620056508,0.0292954209861619,0.0374247841780895,0.0420166913499347
2003-01,0.012801591837209,0.021075822198753,0.0321876049401545,0.0410525950308239,0.04505502343669
2003-02,0.0122952780941515,0.0179577650768694,0.0277363040337504,0.0368929241654277,0.0415447380806522
2003-03,0.0114755934750245,0.0182725266860263,0.0294712394989204,0.0385809178659418,0.0436020094791788
2003-04,0.0115362878183304,0.0179852151188417,0.0299206932200947,0.0395276721452488,0.0454895901451256
2003-05,0.0116071025417526,0.0148498155206078,0.022250249551381,0.0313322067320171,0.0376186691224739
2003-06,0.0104241430844572,0.0156016077399329,0.0250149438901968,0.0335372817607107,0.0405658333322613
2003-07,0.0122547840670151,0.0224091270963455,0.0354903487598462,0.0454474066496203,0.0526039899857164
2003-08,0.0129332754118991,0.0264106453311256,0.0372455894192841,0.0472631585050036,0.0519183895650859
2003-09,0.0105757263721847,0.0187192106848395,0.0301260344371834,0.0383793060317054,0.0463357170833202
2003-10,0.0123357737611207,0.0241518776103301,0.0357282656940733,0.0424656830180904,0.0502402140304705
2003-11,0.0144742483544294,0.0264415005606316,0.0365810357059832,0.0428645720501397,0.0490518722220579
2003-12,0.0123054018571543,0.0244415735099617,0.0343946315706958,0.0425983629350944,0.0495086375397655
2004-01,0.0123256496906369,0.0240064395567661,0.0344337816459241,0.0409816650893503,0.04747096357783
2004-02,0.011505940186202,0.0213582187329814,0.0315463704096887,0.0392403375006124,0.0451043944808661
2004-03,0.0114553628458513,0.0200146646236365,0.0285878799598842,0.0375990238434217,0.042755222443951
2004-04,0.0160175995598793,0.0300158677921616,0.0407888366039305,0.0460921361657482,0.0496991593125357
2004-05,0.0181945209924958,0.0325199935520054,0.0431127652996521,0.0477823684887939,0.0513563601603213
2004-06,0.0201210779962219,0.0333324427378677,0.0412638348252569,0.0455222008552411,0.0504126036996928
2004-07,0.0204986694773459,0.0327438919183736,0.0402223220157196,0.0440860051457602,0.049405391995298
2004-08,0.019437693892475,0.0283145091450378,0.0341847976767254,0.0402645321396144,0.0456137505384798
2004-09,0.0215812080336043,0.0303017338460756,0.0340780778374258,0.0403507826936527,0.0432198944548057
2004-10,0.0221740368665354,0.0285825594639232,0.033146887892247,0.03908934889174,0.0423536194735473
2004-11,0.0262413112052271,0.0334556160529004,0.0377284880803748,0.0421125521209104,0.0457078608517884
2004-12,0.0274123076103374,0.033410458835448,0.0361728328804131,0.0411980734268679,0.042944584416113
2005-01,0.0293670206328128,0.0357369936992332,0.0371502197067103,0.0397472141586159,0.0426428039662276
2005-02,0.0324818702452537,0.0390033903789412,0.0409558187215546,0.0428102059255417,0.0452505355620939
2005-03,0.034115367636133,0.040877611405297,0.0425975751407008,0.044199229442411,0.0457757377263494
2005-04,0.0336084911738295,0.0386289238708854,0.0392864998406164,0.0402529180805412,0.0423298969752999
2005-05,0.033701571673015,0.0372145766972216,0.0369252198368425,0.0380981159486628,0.0398601140180466
2005-06,0.0349020520092649,0.037066671507827,0.0366080699326183,0.0377677668948272,0.0373859886128373
2005-07,0.0387096437714884,0.0406474656449194,0.0415909295831321,0.0429954340905842,0.0409550358828146
2005-08,0.0372243072982703,0.0384803234520452,0.0379008928728785,0.038613689354317,0.038929186019401
2005-09,0.0405095433382099,0.041742269278518,0.0418725367368909,0.0422844889802865,0.0411443763092146
2005-10,0.0430954101055856,0.0436178295132253,0.0447289084264386,0.044698549673624,0.0436335361257322
2005-11,0.0439414382629825,0.0432408624241794,0.0430402863628119,0.0443808313500131,0.0437142960189589
2005-12,0.0437638174411758,0.0428076563200686,0.0431728132944156,0.0429794762666521,0.0420920599757053
2006-01,0.0454472579119373,0.0439086836041733,0.0436612975937004,0.0448900748057237,0.0426396115514089
2006-02,0.0467876704988795,0.045678557173714,0.0454633944271353,0.0454645096971979,0.0437323408282251
2006-03,0.0479620071861105,0.0471841860647441,0.0474663081098604,0.0480880614641265,0.0469984064985667
