Date,rx2,rx3,rx4,rx5,rx6,rx7,rx8,rx9,rx10,rx11,rx12,rx13,rx14,rx15
1981-12,-0.00170422727272726,-0.014689272727272773,-0.028688272727272757,-0.04222490909090909,-0.05548227272727285,-0.06888109090909095,-0.08271850000000008,-0.09712818181818189,-0.11212909090909101,-0.12766495454545462,-0.14365959090909092,-0.1600221818181819,-0.17667650000000007,-0.1935559090909093
1982-01,-0.021913780952380946,-0.047162728571428586,-0.06874759523809518,-0.08902319047619048,-0.10973671428571433,-0.13144313333333327,-0.15409189761904743,-0.17743919999999994,-0.20125582619047613,-0.2253655238095237,-0.2496439999999999,-0.27401971428571426,-0.2984521333333331,-0.32291411428571404
1982-02,-0.018890777777777784,-0.03502455555555556,-0.0483122777777778,-0.05991244444444427,-0.07097144444444453,-0.08232177777777788,-0.09448433333333334,-0.10773605555555549,-0.12218250000000025,-0.13783233333333328,-0.15462416666666695,-0.17246544444444484,-0.19125488888888892,-0.21088266666666672
1982-03,-0.008741717391304304,-0.018003341897233155,-0.02547034584980226,-0.03102200395256907,-0.035236764822134364,-0.038773166007905285,-0.042159922924901366,-0.045744586956521754,-0.04973093478260862,-0.054208102766798355,-0.05919940909090929,-0.06467498023715393,-0.07059224308300385,-0.07689168577075103
1982-04,-0.003938761904761917,-0.008049428571428485,-0.01062471428571421,-0.011818285714285781,-0.012032047619047637,-0.01163395238095255,-0.010893714285714173,-0.009992238095238193,-0.009035714285714258,-0.00808276190476187,-0.00715542857142859,-0.006264190476190201,-0.005407142857143166,-0.0045836666666663195
1982-05,0.00792655000000006,0.006245849999999997,0.00430655000000002,0.003663800000000106,0.003980100000000042,0.00481100000000001,0.005886699999999689,0.0070675499999995894,0.00829335000000031,0.009535699999999925,0.010778449999999995,0.012021750000000275,0.013266099999999725,0.014506649999999843
1982-06,-0.0036385909090909385,-0.016309818181818148,-0.029659000000000102,-0.042082227272727146,-0.053725545454545554,-0.0649170909090907,-0.07587386363636361,-0.08671272727272739,-0.09749604545454515,-0.10824931818181815,-0.11898936363636337,-0.1297248181818179,-0.14045649999999987,-0.15118549999999986
1982-07,0.00950643506493512,0.008972298701298703,0.006329902597402598,0.0033445367965367623,0.0004581103896103833,-0.002270506493506491,-0.0048714090909091345,-0.007381781385281366,-0.00983308441558442,-0.012249367965368047,-0.014641209956709839,-0.017024025974025886,-0.019397751082251086,-0.02176566666666649
1982-08,0.03391376406926408,0.04862051515151519,0.05955274891774903,0.06842511255411265,0.07620486580086577,0.08343795670995663,0.09041278354978394,0.09726429437229439,0.10405868181818195,0.11082569264069281,0.11757561904761943,0.12431885281385263,0.13105412337662342,0.1377900216450219
1982-09,0.04400490476190477,0.06764123809523803,0.08971828571428561,0.11100919047619043,0.13191838095238087,0.1527292857142856,0.17356971428571413,0.19447804761904755,0.21545023809523803,0.23647428571428533,0.2575371904761904,0.2786200000000002,0.29972166666666633,0.3208289523809519
1982-10,0.05345878809523813,0.08923910476190489,0.12122778809523821,0.15187126666666662,0.18238301190476175,0.2134060142857142,0.2452187523809523,0.27789470476190464,0.3113861904761907,0.34560671428571405,0.3804508119047619,0.41581452380952394,0.4516091142857142,0.4877552904761909
1982-11,0.03541097076023392,0.060189470760233954,0.08165578947368426,0.10222632163742687,0.12287605847953212,0.14420620175438606,0.1666769239766082,0.19063058479532172,0.2163094678362574,0.243873687134503,0.2734031637426898,0.30490916959064307,0.3383642631578948,0.373697260233918
1982-12,0.044053136363636364,0.07492586363636364,0.09838063636363634,0.11898622727272737,0.1396009545454545,0.1617109090909091,0.18583250000000004,0.21184568181818206,0.23924645454545465,0.26731399999999994,0.29524677272727284,0.3222219999999999,0.34746386363636395,0.3702641818181819
1983-01,0.0558641380952381,0.09668448095238089,0.12932745714285715,0.1588418857142857,0.1879681619047618,0.21793402142857127,0.24910179999999987,0.2813525214285714,0.31428745714285705,0.34735917142857137,0.37993645714285723,0.4113528285714286,0.44096561904761883,0.46814834999999994
1983-02,0.050340941520467836,0.0862844122807018,0.11413969590643266,0.13846369005847967,0.16217122807017545,0.1868844678362572,0.21327573099415206,0.2413734824561404,0.27079397660818716,0.3008976578947371,0.3309259473684212,0.36007697076023404,0.3875649298245618,0.4126638421052633
1983-03,0.04581843478260869,0.07977934782608695,0.10617713043478258,0.12851317391304348,0.14924660869565212,0.16988321739130444,0.19115095652173933,0.21322182608695653,0.2358741304347827,0.2586425217391308,0.28092308695652135,0.302053217391304,0.3213647391304344,0.3382185217391307
1983-04,0.046858066666666615,0.08188370476190471,0.1089693023809524,0.13147488571428576,0.15180097619047625,0.17145890000000005,0.19126378333333324,0.21152801904761917,0.23221815952380961,0.2530723809523808,0.2736862333333331,0.29357386666666685,0.3122224333333331,0.32910906190476197
1983-05,0.04550791190476197,0.07917437142857145,0.10505170714285708,0.12657316428571433,0.14607983095238095,0.16500627857142877,0.18414285000000005,0.20381787142857108,0.2240490214285715,0.24464219523809558,0.2652603642857144,0.2854776642857145,0.3048315357142858,0.32283620000000035
1983-06,0.04499568181818184,0.0788967727272728,0.10606622727272721,0.12997031818181828,0.1527769999999998,0.17566845454545463,0.19915750000000018,0.22330463636363637,0.24786431818181817,0.27241649999999995,0.2964276818181818,0.3193151818181815,0.3404923636363638,0.3593909090909092
1983-07,0.03697445000000005,0.0624130142857143,0.08199151190476195,0.09890314285714286,0.11476471428571422,0.1303132714285713,0.1458350119047619,0.16138202857142847,0.17691026666666676,0.1923166904761905,0.2074922928571431,0.22232389523809515,0.23670623809523816,0.250544657142857
1983-08,0.024103772727272738,0.037379942687747,0.04646127470355729,0.05386370158102763,0.06061282806324106,0.06710945256916986,0.073500875494071,0.07983822924901171,0.08614506521739126,0.09243447628458465,0.0987076897233202,0.10497137154150202,0.1112269308300394,0.11747978458498007
1983-09,0.023196857142857158,0.0324905238095238,0.03569390476190473,0.0366350952380953,0.037002619047619006,0.037480142857142934,0.03828757142857139,0.039439809523809516,0.04088271428571463,0.04254657142857152,0.04436909523809526,0.046296857142857445,0.048298428571428714,0.05034333333333316
1983-10,0.01290009999999997,0.014110299999999937,0.009648949999999934,0.002820700000000065,-0.004794999999999883,-0.012505250000000134,-0.020055249999999858,-0.027380850000000012,-0.03450069999999983,-0.04145999999999994,-0.0482980500000002,-0.055049050000000155,-0.06174590000000013,-0.06840560000000007
1983-11,0.006778578947368427,0.003710578947368426,-0.005081315789473656,-0.016344578947368488,-0.028301157894736945,-0.04016457894736844,-0.05167663157894739,-0.06281373684210531,-0.07363799999999995,-0.08423526315789473,-0.09466968421052621,-0.10499684210526325,-0.11525110526315782,-0.12546473684210543
1983-12,0.0026889350649350746,-0.00017381168831163973,-0.00698645454545456,-0.01626599999999996,-0.02722157575757579,-0.039435623376623444,-0.05254566666666673,-0.06611717532467533,-0.07959970129870143,-0.09236500432900442,-0.10374416017316003,-0.1130757142857143,-0.11974449783549791,-0.1231852878787877
1984-01,0.0008379047619047619,-0.0031270952380952205,-0.009823190476190388,-0.017883333333333293,-0.02663571428571436,-0.03577204761904755,-0.045077000000000075,-0.05427909523809531,-0.0630161904761906,-0.07082757142857159,-0.07718400000000018,-0.08153680952380941,-0.08333299999999992,-0.08205252380952381
1984-02,0.002761263157894739,0.00017810526315786834,-0.0060651052631578994,-0.013967842105263195,-0.022608368421052516,-0.03161189473684223,-0.0407052631578948,-0.04952647368421059,-0.0575868947368422,-0.06430447368421033,-0.06905300000000036,-0.07120731578947381,-0.07017147368421084,-0.06540942105263159
1984-03,-0.004402590909090898,-0.014147988142292511,-0.027575270750988146,-0.043219849802371535,-0.06000961067193655,-0.07716764031620571,-0.09409952569169944,-0.1102801620553362,-0.12521583794466407,-0.1384024229249009,-0.14934310869565193,-0.15754677865612632,-0.16254491501976298,-0.1639109881422921
1984-04,-0.008810700000000019,-0.02349905000000002,-0.04136580000000001,-0.06088450000000001,-0.08118475000000014,-0.10172654999999997,-0.1221234,-0.14203335000000017,-0.16111204999999962,-0.17899649999999978,-0.195303,-0.20963750000000014,-0.22159775000000015,-0.23080044999999982
1984-05,-0.016168854978354963,-0.03939318614718611,-0.0648766796536797,-0.09090161904761905,-0.11699239393939385,-0.1431166926406927,-0.16930921861471848,-0.19552790043290058,-0.22161946969697,-0.24732486147186172,-0.27230295238095237,-0.2961609783549781,-0.31847701082251034,-0.3388201601731604
1984-06,-0.014384196969696977,-0.03726792640692643,-0.060274863636363654,-0.08302805411255405,-0.10601067316017328,-0.12957590909090905,-0.15376240909090916,-0.17834278787878793,-0.2029012662337663,-0.22691195238095258,-0.2497985865800864,-0.2709703961038962,-0.28986647402597415,-0.3059533636363638
1984-07,-0.008527802380952382,-0.024615919047619117,-0.04026583571428566,-0.05586597857142861,-0.0717908214285713,-0.08807437142857155,-0.10460348333333336,-0.12122991190476184,-0.1377983357142859,-0.15416508095238124,-0.17020487380952354,-0.18580426428571417,-0.20086439761904773,-0.21530230000000017
1984-08,-0.002384304347826091,-0.009634826086956497,-0.01628556521739126,-0.022045913043478235,-0.02727091304347827,-0.03221304347826069,-0.03700917391304347,-0.04172756521739139,-0.0464008260869566,-0.051050000000000026,-0.05568039130434775,-0.06030221739130458,-0.06491899999999994,-0.06952999999999986
1984-09,-0.003099172932330807,-0.009576982456140332,-0.015980395989974888,-0.02141808771929829,-0.02588647869674185,-0.029611185463659234,-0.032825157894736806,-0.03571056892230581,-0.038388531328320846,-0.040941691729323354,-0.04341979448621566,-0.045851360902255806,-0.0482576591478697,-0.05064675689223072
1984-10,0.0011552681818181726,-0.00213688636363632,-0.005751831818181841,-0.008539636363636471,-0.010409068181818137,-0.011572431818182072,-0.012260440909090897,-0.01266163636363632,-0.012892340909090805,-0.013031922727272771,-0.013125549999999764,-0.013196263636363337,-0.01325634999999975,-0.013312590909090705
1984-11,0.012134368421052644,0.01788989473684212,0.021605000000000082,0.024659736842105248,0.027417263157894764,0.029920263157894797,0.032123157894736895,0.033961526315789345,0.03539126315789502,0.036378473684210585,0.03691589473684202,0.037002947368421066,0.036664947368421116,0.03592389473684214
1984-12,0.017983278571428576,0.027279671428571434,0.03234407142857146,0.0353634380952382,0.037464785714285714,0.03920313809523793,0.04081597857142863,0.042374800000000074,0.04386566666666672,0.04525059523809519,0.04648338571428559,0.04754152380952395,0.048406054761904876,0.04907614285714304
1985-01,0.019510142857142837,0.028318047619047562,0.032539428571428566,0.03480704761904775,0.0361989523809524,0.037106428571428665,0.037623190476190574,0.03773333333333341,0.03738585714285715,0.03653257142857137,0.035138333333333285,0.03318871428571436,0.030684047619047763,0.02764157142857139
1985-02,0.017668429824561446,0.027645368421052613,0.03243628947368424,0.03425074269005843,0.03486717251461999,0.03546978947368426,0.03666250584795325,0.03858680116959065,0.041052868421052574,0.04366364912280715,0.045919450292397496,0.04727947368421068,0.04721241520467831,0.04524058479532175
1985-03,0.016729088744588755,0.026251541125541095,0.03244066883116892,0.03714678787878778,0.041190564935064955,0.04487049999999965,0.04822113636363651,0.051166253246753224,0.05356685064935057,0.05530048051948061,0.05624912770562768,0.0563285974025976,0.05547808874458876,0.05367806060606056
1985-04,0.027016371428571426,0.0447948714285714,0.05839652857142853,0.0699141404761905,0.08009105714285726,0.0891273857142857,0.09704610000000015,0.10384376904761884,0.10955255714285718,0.11424351904761888,0.11801126190476209,0.12096283571428569,0.12322458571428564,0.12489370000000001
1985-05,0.04163522727272727,0.07376731818181821,0.10077645454545452,0.1247623181818182,0.1467005909090911,0.16703836363636365,0.18599436363636374,0.20370036363636373,0.2202736818181819,0.2358190454545454,0.25045290909090884,0.26428563636363606,0.27742150000000015,0.28996168181818177
1985-06,0.05317124761904761,0.09404006666666663,0.12682320714285716,0.15520287619047618,0.18170016666666666,0.20777946666666675,0.23410894999999993,0.2607875238095237,0.2875487190476191,0.3139065714285713,0.3392494809523809,0.36292829523809517,0.3842950166666665,0.40275399523809535
1985-07,0.0510451666666667,0.08816051515151513,0.1167724761904762,0.14099389177489163,0.1634029826839828,0.1854669264069264,0.20786426406926406,0.2307290606060608,0.2538254740259742,0.27668984415584397,0.2987212619047618,0.31926564069264074,0.33765650216450205,0.3532710606060606
1985-08,0.04392096245059285,0.07338122924901186,0.094483314229249,0.11157618972332017,0.1271623517786561,0.14242581027667978,0.15770545652173906,0.17284316996047444,0.18742567588932812,0.20092043083003963,0.2127856521739131,0.22252212648221348,0.22970044861660077,0.23397519762845853
1985-09,0.042048263157894755,0.07062368421052623,0.09091473684210524,0.10653647368421046,0.11966373684210532,0.13138505263157899,0.1420765789473685,0.15168105263157897,0.15993626315789458,0.16650652631578947,0.17105678947368433,0.17332210526315797,0.17310210526315786,0.17028605263157862
1985-10,0.037887136363636345,0.06464036363636365,0.08369418181818182,0.09803936363636366,0.10975786363636379,0.12004649999999999,0.12943390909090907,0.13797677272727255,0.1454560000000002,0.1515027727272728,0.15570118181818166,0.15764113636363625,0.15695822727272718,0.15336245454545433
1985-11,0.03191615789473683,0.057338947368420976,0.07744621052631588,0.09385500000000001,0.10792399999999995,0.12058657894736834,0.13238705263157902,0.1435703684210523,0.15417505263157893,0.1641096315789473,0.17321778947368416,0.1813091052631579,0.18819173684210533,0.1936935263157895
1985-12,0.0312130357142857,0.061241778571428554,0.0885750785714285,0.1129528738095238,0.13464056904761917,0.15408072857142852,0.17171571666666674,0.18792875476190485,0.2030266357142857,0.21724703571428572,0.23075851666666658,0.24370141428571435,0.2561660880952379,0.2682319333333334
1986-01,0.029537523809523805,0.05909842857142859,0.08658471428571425,0.11151833333333329,0.13408833333333325,0.15469323809523805,0.17375052380952394,0.1916228571428571,0.20859290476190473,0.22488809523809516,0.24067047619047632,0.25606695238095245,0.27117519047619054,0.28606423809523807
1986-02,0.03108669298245617,0.06449024561403509,0.09786016081871345,0.12962936257309932,0.15894427192982452,0.18552992397660822,0.20953599707602338,0.23140124561403513,0.2517385701754387,0.2712400321637429,0.29061979824561396,0.31055822514619885,0.3316705292397663,0.3545051666666667
1986-03,0.04132344761904763,0.08531903809523805,0.129512919047619,0.1725887238095238,0.2139717023809525,0.2535468523809523,0.29145338095238094,0.32797403809523795,0.3634325309523807,0.3981566428571429,0.43244450952380953,0.4665535999999998,0.5006872690476191,0.5350045238095239
1986-04,0.041605363636363635,0.08494996103896107,0.12834260822510823,0.17126071428571424,0.21364887662337664,0.25559729870129855,0.2972114069264069,0.33857016883116864,0.3797142251082253,0.4206685367965367,0.46143378571428584,0.502005103896104,0.5423858896103896,0.5825659220779221
1986-05,0.03306192640692639,0.0643078722943723,0.09515511688311683,0.12640409523809515,0.15841037229437216,0.19124743506493502,0.22484324242424247,0.2590572207792208,0.29373851948051954,0.32875268181818174,0.36398798701298707,0.39936312987013,0.4348190432900435,0.4703139393939394
1986-06,0.024828180952380915,0.048991088095238,0.07357794285714286,0.09842317619047614,0.12305630476190471,0.1471243928571429,0.17054320000000012,0.19349481428571425,0.21638362857142868,0.2397633857142858,0.26426814285714295,0.29055756428571466,0.31926568095238095,0.35098686666666656
1986-07,0.030578999999999995,0.062037045454545456,0.09402395454545458,0.12579731818181816,0.15671927272727287,0.18645013636363633,0.21497950000000005,0.24257863636363636,0.26972890909090913,0.2970586363636362,0.3252549545454548,0.35502904545454567,0.3870662272727274,0.42199695454545444
1986-08,0.03608238744588743,0.07268086147186148,0.10833548701298695,0.14224018831168825,0.1741737380952382,0.20435577922077916,0.23329289393939387,0.26164344805194806,0.29012308441558443,0.3194299935064936,0.3501954177489177,0.3829615324675324,0.41817663852813847,0.456172590909091
1986-09,0.037546516290726833,0.07254810776942354,0.10529357142857144,0.13583211027568926,0.16436157644110277,0.19129027067669158,0.21718747368421043,0.24269580451127837,0.26845154887218037,0.2950356140350878,0.3229332631578947,0.35252250375939864,0.3840723709273187,0.4177585263157898
1986-10,0.03623145454545454,0.07123886363636364,0.10415881818181821,0.1345590909090909,0.16247472727272733,0.18830113636363627,0.21266899999999994,0.23632659090909086,0.2600440909090908,0.28455795454545446,0.31051486363636355,0.33847645454545444,0.36887449999999994,0.40205868181818166
1986-11,0.03157502046783631,0.06228545614035087,0.09162289473684214,0.11921295321637425,0.1449980906432749,0.16920807017543865,0.19224185964912294,0.21459993567251462,0.23679,0.25929055555555564,0.2825203421052633,0.3068430175438596,0.3325298976608185,0.359802795321637
1986-12,0.025378402597402594,0.05068640259740262,0.07593348917748921,0.10055112121212123,0.12413422077922082,0.14657116450216445,0.1679684718614718,0.18854827272727281,0.2085622727272729,0.22824980086580082,0.24780057142857115,0.26736886580086594,0.2870519069264068,0.3069185714285716
1987-01,0.025514180952380935,0.05031664761904761,0.0745852285714286,0.09805573333333334,0.12056297619047623,0.14212912857142845,0.16291541666666676,0.1831521619047619,0.2030739285714287,0.22289347619047595,0.24278371190476167,0.26285572380952393,0.2831992785714287,0.3038563333333332
1987-02,0.020522315789473708,0.03992347368421052,0.058366473684210565,0.07575542105263157,0.09209910526315786,0.10753978947368416,0.12229984210526308,0.1366171052631579,0.15070626315789476,0.16473473684210543,0.17882957894736812,0.19306673684210512,0.2074913684210527,0.22211805263157874
1987-03,0.013156236363636359,0.023947190909090935,0.03324015454545455,0.04116910454545454,0.04782618181818178,0.053412399999999985,0.05819578181818187,0.06245843181818185,0.0664495818181818,0.07036360909090907,0.07434630000000016,0.07847947727272726,0.0828232181818181,0.08738669545454521
1987-04,0.004450021645021632,0.003945612554112549,0.0015812207792207378,-0.0026560844155844587,-0.008730077922077861,-0.0163250909090909,-0.025026090909090914,-0.03443152813852812,-0.044224792207792185,-0.054156231601731664,-0.06406250216450238,-0.07383509740259753,-0.08340122510822534,-0.09273028787878801
1987-05,0.004391640476190478,0.0024518095238095228,-0.0006961142857142555,-0.005671809523809523,-0.012528690476190485,-0.02078935238095242,-0.029883076190476088,-0.03933604761904769,-0.04881876904761878,-0.05812483333333346,-0.0671399261904761,-0.0758159714285716,-0.08414123571428572,-0.09213613333333331
1987-06,0.007454961038961039,0.009511147186147165,0.010127950216450202,0.009050385281385201,0.0062238290043290095,0.002054653679653698,-0.0029086515151514475,-0.008186774891774926,-0.013438677489177528,-0.01845103463203461,-0.02311483333333346,-0.02739609090909094,-0.03129960389610402,-0.03485152813852825
1987-07,0.0036880454545454577,0.001551681818181841,-0.003150454545454498,-0.00957663636363644,-0.017309318181818203,-0.025949318181818296,-0.0350996363636364,-0.04442990909090912,-0.053697545454545484,-0.06273740909090904,-0.0714638181818182,-0.07983531818181828,-0.08786145454545476,-0.09555086363636374
1987-08,-0.0026402380952380983,-0.0113257142857143,-0.021798333333333336,-0.032812000000000036,-0.04403895238095237,-0.05537100000000009,-0.06672833333333342,-0.07803076190476191,-0.08921119047619033,-0.10021923809523806,-0.11102642857142855,-0.12162723809523793,-0.13202752380952368,-0.14224338095238068
1987-09,-0.00788757142857141,-0.020474428571428546,-0.03321371428571428,-0.04614442857142857,-0.059430047619047674,-0.07289619047619038,-0.08625142857142869,-0.09924580952380939,-0.1117360000000001,-0.12366923809523804,-0.13505757142857128,-0.1459580952380955,-0.15643109523809545,-0.16655766666666666
1987-10,-0.010622153679653683,-0.026604346320346355,-0.04308785064935069,-0.058929476190476136,-0.07378720129870128,-0.08758340259740252,-0.1003610151515151,-0.11222025108225112,-0.12328956493506496,-0.1336954826839827,-0.1435608116883116,-0.1529920714285712,-0.16207957359307326,-0.1708957272727273
1987-11,-0.005030172514619874,-0.015914505847953217,-0.02801482748538016,-0.04030401754385966,-0.05211110233918133,-0.06305241812865499,-0.07302475730994147,-0.08209340058479526,-0.09039785087719317,-0.0980907953216374,-0.10532562865497082,-0.11220750877192949,-0.11883440643274852,-0.12528076023391793
1987-12,-0.007980080835324109,-0.021611127862322783,-0.036474115850205026,-0.05207495920349276,-0.06782035531921826,-0.08325123150606184,-0.09807028710756416,-0.11208817655358194,-0.1251819118175841,-0.137263768089109,-0.14826928429370267,-0.15814231683047086,-0.16684589714558473,-0.17434610243781357
1988-01,-0.0064100635839778874,-0.01727786187524001,-0.028549747585544225,-0.04026213086267376,-0.05264753027326051,-0.0657015002875863,-0.07923138015423485,-0.09294628412851795,-0.1065140955569847,-0.11960359452455786,-0.13189389870103002,-0.14310074874285267,-0.1529743546641587,-0.16129922154898307
1988-02,-0.0012617147695873215,-0.006372718064474953,-0.01173257406655187,-0.017383702136928414,-0.023943228602153588,-0.03178577891269546,-0.040922205848326676,-0.051093363898988275,-0.06187639843014464,-0.07277941906005697,-0.08328514279211913,-0.09290878111910278,-0.1012078900972862,-0.10780143713320284
1988-03,-0.0016360958342362952,-0.008096235531810339,-0.015452101261801202,-0.023526713036268868,-0.032756300541824615,-0.043370633209860246,-0.055297305412062306,-0.06823269536978711,-0.08174687707531055,-0.09536055242542026,-0.10858762275060115,-0.12098029587499899,-0.13213340326586437,-0.1416957020563932
1988-04,0.0037420311987585025,0.001963736784977063,-0.0007105803335881317,-0.004068304135153536,-0.008747152177216291,-0.015143457469576752,-0.023249687703160785,-0.032745272849619214,-0.04314668927212968,-0.05389901825888595,-0.06445444967947285,-0.07430972976214341,-0.08301852609548639,-0.09019857935199245
1988-05,0.00784979103181857,0.008878166634759044,0.009231869239124363,0.008540419532883786,0.005909815365066712,0.0010042971503370912,-0.006004029098013258,-0.01465341547313151,-0.02435942453317433,-0.03452482680766203,-0.04458696878613458,-0.054057916570057124,-0.06251500407460356,-0.0696136466621399
1988-06,0.003829129893134997,0.0032798003647245416,0.00294105113939723,0.0017726852886890548,-0.0007064931795318224,-0.004489216433117352,-0.009350125543229962,-0.014974294601149143,-0.021025010760954713,-0.027177383268213687,-0.03313128116268589,-0.038631549887354136,-0.043461090594479626,-0.04744259330831531
1988-07,-4.7738553616685775e-05,-0.002260210824029399,-0.0031021788970443526,-0.003680609976147789,-0.00521601244379051,-0.008344912831304521,-0.013176439991261682,-0.019490209253607962,-0.02688776853286863,-0.03489337927904097,-0.04303255352991438,-0.05084543238316826,-0.05793553843048878,-0.06394480372780216
1988-08,-0.0009471381172052873,-0.0029580534206422177,-0.003118166786975171,-0.0028677093459178876,-0.0034216113995589187,-0.005272667887248603,-0.008419692652273533,-0.012600287461352486,-0.01744690895326688,-0.02256440599638436,-0.02757203057204065,-0.03212637317695348,-0.03592936428945985,-0.0387216481772104
1988-09,0.006209253161239547,0.012149984823853335,0.020074066521068093,0.02881204534729144,0.03734956477149516,0.045200960964827744,0.05225588386375858,0.05862819432698675,0.06453189197525867,0.07022039300375217,0.07595633083529364,0.08196949170043434,0.08847133839358624,0.09563524820746984
1988-10,0.00834447011452212,0.018744720442626345,0.03138258134696617,0.043946893052527636,0.05516321538041874,0.06468198283230636,0.07264868808749286,0.07940979210979565,0.0853686315688596,0.09091293248205617,0.09640132958575348,0.10213011678208611,0.1083544161934365,0.11528581214772987
1988-11,-0.0021181949046389925,-0.0010518640026471876,0.0030354007592912208,0.00794973595932881,0.012372475993625967,0.01582740622982949,0.01830816210385912,0.020016996939604362,0.021219881088474737,0.022187044968479355,0.02315843760534443,0.02433566071898831,0.02589503967739394,0.02797387371975603
1988-12,-0.0067329833750174595,-0.009211039991289152,-0.007401852720965205,-0.0034994362838792065,0.0016166853244708596,0.0075190232827670594,0.013926402980590516,0.02061742139461993,0.027405696880779054,0.03413225340543442,0.04066249194290446,0.04688421474589739,0.05270577193963728,0.05805414793555759
1989-01,-0.010411923451890875,-0.01763029392603664,-0.020917096884358152,-0.02137930109281931,-0.019453038303444012,-0.015437751950199127,-0.009687274486775962,-0.002614584445245191,0.005343863043512101,0.013760086124157148,0.022235358220161996,0.03041157371483695,0.037976153169743135,0.04466286166945489
1989-02,-0.017289784778705533,-0.03122014550614384,-0.04075637075788201,-0.04675811668902939,-0.04950987718909715,-0.04925860411944487,-0.04642140630151585,-0.041563207559741674,-0.03532199595035172,-0.028344568404952405,-0.02124430971817519,-0.01457755795220643,-0.00883277173690071,-0.004427731307885693
1989-03,-0.019973716411689102,-0.035209202841197815,-0.04528850090920554,-0.051151118284933614,-0.05311324097893748,-0.0515848495234376,-0.04718549565977319,-0.040657541794736615,-0.03276996228419653,-0.024253938044671616,-0.015768199047604556,-0.007884595954113768,-0.0010857578924676065,0.004230678436207905
1989-04,-0.014272316161522497,-0.023501683726633,-0.028129283092208496,-0.029058386779941076,-0.026435112719271042,-0.020563372283110476,-0.012005927852809989,-0.001470933843968375,0.010297666928650945,0.022589781652285396,0.03476563083066361,0.04627074997840461,0.056638515021791264,0.06548599275976494
1989-05,-0.006144961958291395,-0.00759789678909753,-0.0053698490792933595,-4.023568918079534e-05,0.008199302761806332,0.018966122268360947,0.03170576657773175,0.04579875343822207,0.06063658877215086,0.07566216660076233,0.0903869454957307,0.10439512775690032,0.11734116004227815,0.12894411689637178
1989-06,-0.0016637388432800132,0.002122512593321399,0.00857563870699636,0.017239312967441314,0.027849887865590964,0.04002611483128861,0.05335504059558184,0.06744782417379493,0.08195934952781904,0.09659194590217081,0.11109333173251658,0.12525271105324898,0.138896445926724,0.15188380897835219
1989-07,0.005822907181031012,0.016796564024070954,0.028458873074485996,0.040893456252243915,0.05460544335779152,0.06973849602735346,0.08614007604959198,0.103498490408402,0.1214396384676795,0.13958383629484053,0.15757593699138142,0.17509939443968994,0.19188119281575824,0.2076918255581788
1989-08,0.006176967686507398,0.015875484750883948,0.02699612645359957,0.03958937641306269,0.05392730848985426,0.06993122217489821,0.08728550739171724,0.10557788162967606,0.12438350204221003,0.14330664700033446,0.16199811705664058,0.1801600485131717,0.19754464350423173,0.2139502192296
1989-09,0.0031796070891284695,0.009130768312110057,0.016231172964906518,0.024712693696457635,0.03474154706014866,0.04617295956504243,0.05872055835582492,0.07206279815997764,0.08589107968728828,0.09992819965099788,0.11393349574143687,0.12770241816587613,0.14106394322397686,0.1538772858579005
1989-10,0.0034730046028129125,0.009693774553662535,0.016267274254383998,0.024046284695781503,0.03336555269763712,0.0441395031146654,0.05610346581991281,0.06893984507915978,0.08233500872762538,0.09600225544741618,0.1096893785210226,0.1231795649855008,0.13628955893363487,0.14886680961279503
1989-11,0.008343176512405931,0.018567974442937826,0.028640352353018386,0.03922986725589013,0.05063228472226107,0.06283258833881535,0.07567778729804765,0.0889720450078544,0.10251990769933596,0.11614354816337093,0.12968825511699844,0.14302292908711844,0.15603860138436754,0.1686462760869294
1989-12,0.011696808318595694,0.024568265222218402,0.037113131756430065,0.04933272696320119,0.06140790798129138,0.07342437504393269,0.08536025952539102,0.09713077019149315,0.10862871843997064,0.11974957058796394,0.13040374545627081,0.14052092401729804,0.1500500625684275,0.1589574165385232
1990-01,0.010742796661178569,0.020256890659225743,0.028902960109680423,0.037209712927356656,0.04522637867285796,0.05283128256178583,0.059889432724695615,0.06630245003127878,0.07201556630578333,0.07701104302056928,0.08129890314525336,0.08490848185954337,0.08788163615382262,0.09026758144319881
1990-02,0.010723360017034722,0.017815610023783623,0.0236278814667078,0.029244471597401678,0.034756781646635815,0.040023623890970916,0.044895396044150604,0.04926437212357371,0.0530669784460559,0.05627510620318166,0.0588866063646869,0.06091734321887665,0.06239505942090673,0.06335479730096971
1990-03,0.011698705143780935,0.018705484273059556,0.02439967673058234,0.029876348943858197,0.035173625885580026,0.040161882752421815,0.04474959775180175,0.048903867216073524,0.05263292796886908,0.055967703523426934,0.05894908228972805,0.06162036686626514,0.06402322344321075,0.06619575701792522
1990-04,0.008815214838787,0.011971307750454047,0.014466399335561542,0.016985070477945563,0.019332656203246923,0.02132757194335161,0.02288256489337054,0.023978441480874524,0.024634594092840578,0.0248891208823388,0.02478706572464834,0.024373959392916034,0.02369254231263468,0.02278131548954071
1990-05,0.004926374809645903,0.005414696752721826,0.0053656277150390674,0.005381898381033257,0.0054875610505062955,0.005618544969195394,0.005708566413552274,0.005705431868469557,0.00557236415391088,0.005286147493803128,0.004834772063831039,0.004215188725560093,0.003431312205561088,0.002492299687203825
