Date,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15
1984-04,0,-0.1072923,-0.2258981,-0.35053259999999997,-0.4779654,-0.60629425,-0.7344555,-0.8619114,-0.9884364000000001,-1.1139844499999998,-1.238611,-1.3624182,-1.4855238000000002,-1.60804085,-1.7300836,-1.8517379999999999
1984-05,0,-0.11370804545454545,-0.24042709090909092,-0.3726987272727273,-0.506992,-0.6416827272727272,-0.7760904545454547,-0.909984409090909,-1.043333090909091,-1.1761891363636365,-1.3086359090909092,-1.440753,-1.5726174545454543,-1.7042887727272724,-1.8358136363636366,-1.9672336363636365
1984-06,0,-0.11814833333333334,-0.24973838095238096,-0.38372199999999995,-0.5180481904761904,-0.6522738095238095,-0.786364,-0.920361,-1.0543093333333333,-1.1882318571428572,-1.3221409523809524,-1.4560459047619048,-1.5899457142857143,-1.7238464285714286,-1.8577460000000001,-1.9916464285714286
1984-07,0,-0.11831595238095238,-0.24848161904761906,-0.3797262857142857,-0.5112594285714286,-0.6430185714285713,-0.7749325714285715,-0.9069383333333334,-1.0389927619047619,-1.171072285714286,-1.3031623809523811,-1.4352585238095237,-1.567357714285714,-1.6994590476190479,-1.831558,-1.9636592857142858
1984-08,0,-0.11559804347826086,-0.23994886956521735,-0.365274,-0.4903311304347826,-0.6150958695652173,-0.739681304347826,-0.8641722173913043,-0.9886159999999999,-1.1130343043478261,-1.2374421739130435,-1.3618425652173913,-1.486240695652174,-1.6106372608695652,-1.7350321739130434,-1.859428695652174
1984-09,0,-0.11404431578947369,-0.2366903157894737,-0.3613051578947368,-0.48547642105263156,-0.6085555263157895,-0.7305609473684211,-0.8517091578947369,-0.9722374736842104,-1.0923375789473684,-1.2121552631578947,-1.331790842105263,-1.4513077894736843,-1.5707544210526316,-1.6901529473684211,-1.8095249999999998
1984-10,0,-0.10798618181818183,-0.22630763636363635,-0.34737518181818183,-0.46841563636363637,-0.5886368181818182,-0.707990181818182,-0.826645590909091,-0.9448076363636363,-1.0626385909090907,-1.1802572727272729,-1.2977435,-1.4151523636363634,-1.5325114999999998,-1.6498420909090907,-1.767156818181818
1984-11,0,-0.09777936842105263,-0.20843631578947366,-0.3237107368421052,-0.4402711578947369,-0.556936052631579,-0.6734159999999999,-0.7897551052631578,-0.9060989473684211,-1.0225880526315787,-1.1393373684210526,-1.2564147894736841,-1.373862947368421,-1.491689105263158,-1.6098835789473684,-1.7284255263157895
1984-12,0,-0.09311815,-0.20116489999999998,-0.31594649999999996,-0.43336079999999993,-0.5515015,-0.6695961000000001,-0.78742545,-0.9050072,-1.022445,-1.1398515,-1.2573209,-1.374912,-1.4926658499999998,-1.610595,-1.72870275
1985-01,0,-0.09002838095238096,-0.19693514285714286,-0.3110764285714286,-0.4279043809523809,-0.5454573809523809,-0.6630302857142857,-0.7804873333333333,-0.8979165714285715,-1.015469142857143,-1.1332842857142857,-1.2514731428571428,-1.3701045714285713,-1.4892193333333332,-1.6088253333333336,-1.7289192857142859
1985-02,0,-0.09284583333333334,-0.20004900000000003,-0.3150105,-0.4334948888888889,-0.5529497222222222,-0.671998,-0.7900623888888889,-0.9070937777777778,-1.0233675,-1.1393516666666668,-1.2555974444444447,-1.3726800000000001,-1.491149111111111,-1.611501888888889,-1.734175
1985-03,0,-0.09827704761904762,-0.21016809523809524,-0.32853428571428567,-0.44947466666666663,-0.5710135714285715,-0.6922880000000001,-0.813052,-0.9333714285714285,-1.0534602857142856,-1.1735614285714284,-1.2939121904761905,-1.4147068571428572,-1.5361010476190475,-1.6581906666666666,-1.7810435714285715
1985-04,0,-0.09158942857142857,-0.19844542857142858,-0.31227657142857146,-0.42908780952380954,-0.5470721428571428,-0.6654917142857143,-0.784098,-0.902848380952381,-1.0217661428571427,-1.1408823809523811,-1.260220238095238,-1.3797857142857144,-1.4995667142857143,-1.6195519999999999,-1.7397157142857143
1985-05,0,-0.08508381818181819,-0.18522336363636363,-0.29250750000000003,-0.4032123636363636,-0.5156818181818181,-0.629238,-0.7436306818181818,-0.8587807272727274,-0.9746541818181819,-1.091225909090909,-1.2084565,-1.326295090909091,-1.444684090909091,-1.5635639090909093,-1.6828690909090909
1985-06,0,-0.07841880000000001,-0.17153359999999998,-0.2730766499999999,-0.3789226,-0.48651549999999993,-0.5944331999999999,-0.70205205,-0.8092960000000001,-0.9164439,-1.023991,-1.1325479,-1.2427698,-1.3553026500000003,-1.4707440999999999,-1.589637
1985-07,0,-0.0791205,-0.17324981818181817,-0.276171,-0.3837087272727273,-0.49321363636363635,-0.6031554545454546,-0.7128125454545454,-0.8220272727272727,-0.9310209545454545,-1.0402527272727273,-1.1503204999999999,-1.2618774545454547,-1.3755855454545456,-1.4920722727272728,-1.6119054545454545
1985-08,0,-0.08042986363636365,-0.17629472727272727,-0.28024977272727275,-0.3879216363636363,-0.496920909090909,-0.6061483636363637,-0.7153125,-0.8245930909090908,-0.9344184545454545,-1.0453240909090908,-1.1578570000000001,-1.2725170909090908,-1.3897336818181818,-1.5098554545454546,-1.6331304545454546
1985-09,0,-0.08059773684210526,-0.17663715789473686,-0.2805173684210526,-0.3879747368421053,-0.49685289473684213,-0.6062797894736842,-0.7161165789473682,-0.8266122105263157,-0.9381746842105264,-1.05124,-1.1662066842105263,-1.283388,-1.4030065263157896,-1.5251946315789475,-1.6500102631578948
1985-10,0,-0.08043431818181818,-0.17474863636363636,-0.2767352727272727,-0.38261127272727274,-0.49024613636363634,-0.5986129090909091,-0.7073875454545454,-0.8166756363636364,-0.9268150909090909,-1.0382545454545453,-1.151465,-1.2668841818181817,-1.3848976818181817,-1.5058081818181819,-1.6298509090909092
1985-11,0,-0.0787407894736842,-0.1685924210526316,-0.2650455789473684,-0.36530168421052633,-0.4677126315789473,-0.5713891578947369,-0.6759325263157895,-0.7812383157894738,-0.887382947368421,-0.9945257894736842,-1.1028657894736842,-1.2126006315789475,-1.3239124736842105,-1.4369526315789474,-1.5518344736842102
1985-12,0,-0.07683371428571428,-0.1615865714285714,-0.25166757142857143,-0.3454304761904762,-0.44183738095238095,-0.5402265714285714,-0.6401733333333333,-0.7413980952380952,-0.8437067142857143,-0.9469557142857143,-1.0510353333333333,-1.1558462857142855,-1.261310761904762,-1.3673526666666667,-1.4739042857142857
1986-01,0,-0.0773692380952381,-0.16194961904761904,-0.2512912857142857,-0.3439106666666667,-0.43891357142857146,-0.5357657142857143,-0.6341376666666666,-0.7338179047619049,-0.834663,-0.9365566666666667,-1.039405714285714,-1.1431239999999998,-1.247621761904762,-1.3528266666666668,-1.4586585714285714
1986-02,0,-0.07611647368421053,-0.1576744210526316,-0.2427888947368421,-0.3304745263157895,-0.4202078947368421,-0.5116866315789473,-0.604711947368421,-0.6991204210526315,-0.7947672631578947,-0.8915115789473684,-0.9892143684210528,-1.0877450526315788,-1.1869855263157894,-1.286824,-1.387158947368421
1986-03,0,-0.0705676,-0.1449382,-0.2216847,-0.3001478,-0.38003925,-0.46122810000000003,-0.5436409999999999,-0.6272092,-0.7118518500000001,-0.7974785,-0.8839853,-0.9712704000000001,-1.0592263499999999,-1.147762,-1.23677775
1986-04,0,-0.06525063636363637,-0.1357371818181818,-0.20915577272727273,-0.284222,-0.3602534090909091,-0.4369112727272728,-0.5140475454545455,-0.5916065454545455,-0.6695787272727273,-0.7479622727272728,-0.8267625,-0.9059721818181817,-0.9855766818181817,-1.0655603636363635,-1.1458956818181818
1986-05,0,-0.06707761904761905,-0.14311580952380953,-0.22297342857142857,-0.3041939047619048,-0.3857438095238096,-0.4672994285714286,-0.5488536666666667,-0.6305131428571429,-0.7124035714285714,-0.7946200000000001,-0.8772232857142856,-0.9602371428571428,-1.0436610476190475,-1.1274713333333333,-1.2116342857142859
1986-06,0,-0.06828661904761905,-0.1456667619047619,-0.22692585714285712,-0.3096735238095238,-0.39295809523809516,-0.4765088571428571,-0.560334,-0.6445302857142857,-0.7291885714285714,-0.8143657142857142,-0.9000828571428571,-0.9863262857142856,-1.073059619047619,-1.1602313333333334,-1.24779
1986-07,0,-0.06355031818181818,-0.13501345454545455,-0.21056427272727274,-0.2882958181818182,-0.36731568181818175,-0.4472419090909091,-0.5279272727272727,-0.6093218181818182,-0.6914033181818182,-0.7741413636363637,-0.857502,-0.9414359999999999,-1.0258855454545455,-1.110788,-1.196087727272727
1986-08,0,-0.05978247619047619,-0.12713904761904762,-0.1991562857142857,-0.27425085714285713,-0.35154476190476186,-0.4305268571428572,-0.5108703333333333,-0.5923451428571428,-0.6747711428571428,-0.7579971428571429,-0.8418918095238095,-0.9263422857142858,-1.0112489523809525,-1.096528,-1.1821064285714287
1986-09,0,-0.05849290476190476,-0.12737152380952382,-0.2020834285714286,-0.2804230476190476,-0.3613204761904762,-0.4442285714285714,-0.528827,-0.6148811428571428,-0.7021907142857143,-0.7905733333333332,-0.879857,-0.9698862857142857,-1.0605245238095236,-1.1516539999999997,-1.2431685714285714
1986-10,0,-0.058082863636363634,-0.1250620909090909,-0.19801813636363635,-0.27525272727272726,-0.35570386363636364,-0.43865209090909096,-0.5235723181818183,-0.6100541818181818,-0.6977761363636363,-0.7864727272727273,-0.875935,-0.9659869090909091,-1.0564993636363638,-1.1473579090909094,-1.2384811363636363
1986-11,0,-0.05827661111111111,-0.12401933333333334,-0.194938,-0.2697588888888889,-0.3476502777777778,-0.42798366666666665,-0.5102556666666667,-0.5940422222222222,-0.678995,-0.7648344444444444,-0.8513395,-0.9383286666666667,-1.0256819444444447,-1.113290888888889,-1.2010841666666667
1986-12,0,-0.05937445454545454,-0.12414745454545453,-0.19266327272727268,-0.26445254545454544,-0.33925863636363635,-0.4167684545454545,-0.4965959090909091,-0.5783247272727272,-0.6615597272727272,-0.7459518181818182,-0.8312120000000001,-0.9171081818181819,-1.0034670454545456,-1.0901519999999998,-1.1770697727272728
1987-01,0,-0.0590662,-0.1236054,-0.1919562,-0.2634886,-0.33783349999999995,-0.41463930000000004,-0.49353325000000003,-0.5741416,-0.6561134999999999,-0.739143,-0.82297105,-0.9073968,-0.9922581500000001,-1.077433,-1.1628345
1987-02,0,-0.06103563157894737,-0.12674894736842104,-0.1959915789473684,-0.268336,-0.34347105263157895,-0.42105568421052636,-0.5007041052631579,-0.5820336842105263,-0.6646888421052631,-0.7483631578947368,-0.8327990000000002,-0.9178023157894737,-1.0032161578947367,-1.0889244210526317,-1.1748355263157895
1987-03,0,-0.061214363636363636,-0.12716990909090908,-0.19634004545454548,-0.26830254545454546,-0.34283431818181825,-0.41966099999999995,-0.49844581818181816,-0.5788258181818182,-0.6604613181818182,-0.7430540909090909,-0.8263564999999999,-0.9101792727272726,-0.9943711818181818,-1.0788234545454547,-1.1634579545454546
1987-04,0,-0.06603652380952381,-0.1399595238095238,-0.21739014285714287,-0.29765885714285717,-0.3803907142857143,-0.465122,-0.551382,-0.638759619047619,-0.7269364285714286,-0.8156680952380952,-0.9047840476190477,-0.9941611428571429,-1.0837109523809525,-1.1733753333333334,-1.2631178571428572
1987-05,0,-0.07164655,-0.153444,-0.23781239999999998,-0.32433800000000007,-0.4127505,-0.5025654,-0.5933185999999999,-0.684662,-0.7763611499999998,-0.8682705000000001,-0.9602994499999998,-1.0523994,-1.14453495,-1.2366928000000001,-1.3288627499999999
1987-06,0,-0.06992518181818182,-0.1491280909090909,-0.23125895454545453,-0.3156210909090909,-0.40199840909090906,-0.48999272727272725,-0.5791523181818181,-0.6690887272727273,-0.7595177727272727,-0.8502472727272726,-0.9411545,-1.0321690909090908,-1.1232443181818184,-1.2143549090909092,-1.3054868181818182
1987-07,0,-0.06777509090909091,-0.14546227272727272,-0.22789595454545453,-0.313342,-0.40100090909090913,-0.4903262727272728,-0.5808711363636364,-0.6722829090909092,-0.764288590909091,-0.8566890909090908,-0.9493495,-1.0421705454545456,-1.1350991363636367,-1.2280882727272726,-1.3211222727272727
1987-08,0,-0.06999680952380953,-0.1506995238095238,-0.23626671428571427,-0.3245742857142857,-0.4147833333333334,-0.5064588571428572,-0.599291,-0.6930194285714285,-0.7874258571428571,-0.8823285714285714,-0.9775862380952381,-1.0730937142857142,-1.1687730476190474,-1.2645673333333332,-1.3604435714285714
1987-09,0,-0.07676619047619047,-0.1640649523809524,-0.25514385714285714,-0.348972,-0.44516571428571433,-0.5432302857142857,-0.6426396666666667,-0.742943619047619,-0.8438164285714286,-0.9450333333333333,-1.0464509523809522,-1.1479897142857143,-1.2495921904761904,-1.3512333333333333,-1.4528950000000003
1987-10,0,-0.07760138095238095,-0.16653961904761908,-0.2602577142857143,-0.35655047619047614,-0.4543564285714286,-0.5530728571428571,-0.6523323333333333,-0.7519135238095238,-0.8516794285714286,-0.9515476190476191,-1.051464857142857,-1.1514085714285713,-1.251354619047619,-1.351294,-1.4512242857142859
1987-11,0,-0.0707728947368421,-0.1525758947368421,-0.23949710526315793,-0.32967768421052634,-0.42181815789473687,-0.5150314736842105,-0.6087903684210526,-0.7028117894736842,-0.7969556842105264,-0.8911536842105263,-0.9853776842105264,-1.079612842105263,-1.1738486842105265,-1.2680883157894736,-1.36233
1987-12,0,-0.0727530808353241,-0.15489994604414092,-0.24155220675929592,-0.33195914102167456,-0.42521435531921825,-0.5204726860515164,-0.6170205598348368,-0.7142734492808546,-0.8117592754539478,-0.9091013135436545,-1.00600301156643,-1.102234907739562,-1.19762344260013,-1.2920414206196318,-1.3853998959045886
1988-01,0,-0.07094926358397789,-0.15016786187524,-0.23297214758554424,-0.3190294308626737,-0.40822063027326055,-0.5001685502875863,-0.5943067801542349,-0.6899935841285179,-0.7865908955569847,-0.8835084445245579,-0.98022449870103,-1.0762926987428527,-1.1713411546641588,-1.265067521548983,-1.3572322251495947
1988-02,0,-0.066975030559061,-0.141328665432896,-0.21903294248760452,-0.29981912318956,-0.3839632812337326,-0.471454252596906,-0.5619202584799056,-0.654746574425304,-0.7492039247459341,-0.8445427874811098,-0.9400518270026454,-1.0350893074348921,-1.1290966795709705,-1.221601331870045,-1.3122132212775226
1988-03,0,-0.06759164128878174,-0.14322191734999218,-0.22254028307998303,-0.3051466675817235,-0.39120293690546093,-0.48060208775531477,-0.5729087599575169,-0.6674796499152417,-0.7635866043480378,-0.8605026887890566,-0.9575525318415101,-1.0541371140568172,-1.1497424941749554,-1.2439392929654842,-1.3363773189933323
1988-04,0,-0.0701809688012415,-0.149389882262642,-0.2323329136669215,-0.31842249461134403,-0.40783262836769246,-0.500488933660053,-0.595972782941256,-0.693645177611524,-0.7927782607007011,-0.8926465420684099,-0.9925790687270919,-1.091984158333572,-1.190357335619296,-1.2872799126853258,-1.3824128524181025
1988-05,0,-0.07394765896818142,-0.15728768336524093,-0.2434595807608757,-0.33256353046711623,-0.42500903463493334,-0.5206677528496628,-0.6190194790980132,-0.7193680154731313,-0.8209833745331744,-0.9231777268076619,-1.0253398187861347,-1.126946316570057,-1.2275612540746037,-1.3268298466621398,-1.4244700258338143
1988-06,0,-0.07537377919777409,-0.15805397236254817,-0.24275485795151186,-0.3303005419840382,-0.42077403863407725,-0.5137163527967537,-0.6085136709977754,-0.70456688551024,-0.8013471016700455,-0.8984067014500319,-0.9953751902535949,-1.0919506862509907,-1.187890817867207,-1.2830042296719517,-1.377143007786498
1988-07,0,-0.0777349203717985,-0.16238107446039302,-0.24866908798795345,-0.336906428157966,-0.4277671942619724,-0.52144095828585,-0.6176842581730799,-0.716003709253608,-0.8158017685328686,-0.91646778836995,-1.017428008075369,-1.118169477837714,-1.2182487202486705,-1.317291985545984,-1.4149911954913503
1988-08,0,-0.08164985240291957,-0.16922795818254696,-0.25769564297745134,-0.34765423315544175,-0.4398836590186066,-0.5345668583634391,-0.6314423116998925,-0.7300293350804,-0.8297786708580287,-0.930153834567813,-1.0306689353339453,-1.1309026112721914,-1.2304998880989835,-1.3291684100819723,-1.4266723790948803
1988-09,0,-0.08108950874352237,-0.16622768184281334,-0.25213174300274144,-0.3395874784622324,-0.42911453046660003,-0.5206725152256485,-0.6139215447076699,-0.7084220437682514,-0.8037352508818841,-0.8994643689010096,-0.9952671929742302,-1.0908565082995656,-1.1859958044635566,-1.28049356131634,-1.374197430880893
1988-10,0,-0.080593767980716,-0.16391161289070702,-0.24756651389112902,-0.33280815456652,-0.42030826081005745,-0.510048969548646,-0.60166345476965,-0.694668255509252,-0.7885776065263785,-0.88295054370842,-0.9774058608904369,-1.071623121313152,-1.1653382028541825,-1.258337092614175,-1.3504494764063777
1988-11,0,-0.083921194904639,-0.169776074528963,-0.255869388714393,-0.34309552719856595,-0.43188610295374247,-0.522190067454381,-0.613730732632983,-0.70616579253408,-0.7991609083852095,-0.892417744505205,-0.9856815097630766,-1.078740128754696,-1.1714203813752375,-1.263583231543402,-1.355119218416175
1988-12,0,-0.08887984858383428,-0.17801016591526098,-0.26660791290731567,-0.35596071076777336,-0.44610291989172146,-0.5367484557167457,-0.62759396546494,-0.7183887732240037,-0.8089425358275514,-0.8991176773256715,-0.9888193349613333,-1.0779861470189085,-1.1665825678446704,-1.2545926671337069,-1.3420151986518214
1989-01,0,-0.08963052174315299,-0.179653177927603,-0.268997264163054,-0.358650667782102,-0.44867232500705245,-0.5387952685204561,-0.6287315950313159,-0.718256216418252,-0.8072153178970679,-0.895515148992895,-0.9831080769387128,-1.069980317365344,-1.156142104795262,-1.241620099896162,-1.326451637065785
1989-02,0,-0.09164341965254053,-0.18327805743468736,-0.273600463388381,-0.363746367363701,-0.45398909922694214,-0.5442038320402894,-0.6341929501677589,-0.7237921017466148,-0.8128897528724005,-0.9014213648485369,-0.9893585865940063,-1.076699206964116,-1.1634590730478847,-1.2496659220263473,-1.3353547941917292
1989-03,0,-0.09560399247289954,-0.1901578446323991,-0.2828435272021473,-0.3747624139016128,-0.4661236874454705,-0.5569019681921727,-0.6470735042862331,-0.7366525048539927,-0.8256810097844713,-0.9142148285974,-1.00231367181564,-1.0900354488402875,-1.17743340956917,-1.2645549992683427,-1.351441670684291
1989-04,0,-0.09348122962292299,-0.185653628592313,-0.276370808902311,-0.36671004634639204,-0.4567430775780825,-0.546355186423125,-0.6354701366630925,-0.724068225743428,-0.8121679063385174,-0.899808318273565,-0.987037558701667,-1.07390561683965,-1.160460428862293,-1.246745890857096,-1.3328010539185948
1989-05,0,-0.0894849863553509,-0.1771098185817918,-0.26398572057822817,-0.3511016113559327,-0.43852079111967507,-0.5261056978614709,-0.6137145899272182,-0.7012369621267709,-0.7885934790673296,-0.8757299932171909,-0.9626117121061449,-1.049218467349522,-1.1355410276516802,-1.2215782499692611,-1.3073348810192866
1989-06,0,-0.0843439320080541,-0.16525856616041637,-0.24635112407926774,-0.32816094646886185,-0.4104926857333886,-0.4931137769687127,-0.5758380657168841,-0.6585254982984765,-0.7410735727244387,-0.82340946515365,-0.9054835753207,-0.9872643276161839,-1.0687340045474536,-1.1498854196103716,-1.230719270678877
1989-07,0,-0.07882324690756351,-0.154137603592084,-0.23071263471168152,-0.30913881763793,-0.38910059455626,-0.47021084177392797,-0.5521287128322175,-0.6345683577526681,-0.717293229530472,-0.80010925140873,-0.8828586204745341,-0.965414405437182,-1.0476758723584272,-1.129564449561373,-1.211020249368315
1989-08,0,-0.08140113809312,-0.16017030582364783,-0.2390082542989226,-0.31864443020262434,-0.39898969747066526,-0.47986123712207474,-0.5610939752857632,-0.6425509368254331,-0.7241204801226834,-0.8057124359306913,-0.8872546418126313,-0.9686899871828922,-1.049973914174821,-1.1310723074623608,-1.2119597136692284
1989-09,0,-0.08195856601016249,-0.161911465947109,-0.24226679675380353,-0.32331232802662,-0.40484145942197747,-0.4866590763991051,-0.5686119766689041,-0.6505829439783841,-0.7324837804701989,-0.8142494845797099,-0.8958335038146064,-0.977203877554158,-1.0583401093488407,-1.1392306362794702,-1.2198707865681977
1989-10,0,-0.0798448403071781,-0.15727897135675048,-0.23594711233142002,-0.31566820813355995,-0.39608964887029285,-0.4769301836742686,-0.5579710217086232,-0.6390439934665028,-0.7200217670000786,-0.8008098374623047,-0.8813399748114134,-0.9615648698879657,-1.0414537656998242,-1.1209888988128667,-1.2001626068487288
1989-11,0,-0.07751170311191809,-0.1533802193668162,-0.23053397994090857,-0.30873504079321334,-0.38763658782748095,-0.4669769493895286,-0.5465668103313933,-0.6262676684727161,-0.70597664190123,-0.7856167666950666,-0.8651306787330586,-0.9444762573834801,-1.0236234352543954,-1.1025517474246067,-1.1812483872240858
1989-12,0,-0.077433509012831,-0.15315979910126298,-0.229967730427509,-0.307890344344686,-0.38646069915162,-0.465289741837173,-0.5441486651147784,-0.622931917052224,-0.7016091103018666,-0.7801899157895351,-0.8587025529788034,-0.9371817952435381,-1.015662755981445,-1.094177933529464,-1.172756002012515
1990-01,0,-0.07927985952327143,-0.15910985176067524,-0.24011718592926856,-0.3218320903365428,-0.40393836810444517,-0.4862697907263771,-0.5687362619504034,-0.6512823461226361,-0.7338690609439587,-0.8164665121749906,-0.8990508924769376,-0.9816031011925657,-1.0641079419991863,-1.1465535338794333,-1.2289308184025642
1990-02,0,-0.08091127776511212,-0.16414143371205686,-0.24847506624445265,-0.33310120797699994,-0.4178036307411131,-0.5025259066242475,-0.5872532860499237,-0.6719819610962863,-0.7567109667499404,-0.8414400607382841,-0.9261691809468885,-1.0108983101764675,-1.0956274429529,-1.180356577238219,-1.2650857121839185
1990-03,0,-0.08285514701571862,-0.1685340504561882,-0.2547587446981309,-0.34064334602871277,-0.4261243498336932,-0.5113076290609118,-0.5962989146292914,-0.6811731500954983,-0.7659779081556314,-0.8507419758193135,-0.9354823740776599,-1.0202090502300054,-1.1049277833522324,-1.1896419211934663,-1.274353400575309
1990-04,0,-0.083357184130603,-0.170918271528934,-0.2587624173879075,-0.34627677747721397,-0.43354130059695506,-0.5206613350968179,-0.6077044312271345,-0.6947082352347199,-0.7816924945578014,-0.8686672081964052,-0.9556373214920786,-1.042605239846454,-1.1295721189215384,-1.2165385088061311,-1.3035046694782875
1990-05,0,-0.082698457416795,-0.16908603747015544,-0.25625099728554274,-0.3436539063832909,-0.4311331504556137,-0.5186110586026719,-0.6060434093578677,-0.6934030608435091,-0.7806726427079291,-0.8678405782569909,-0.95489870893034,-1.0418408525707692,-1.1286619514083491,-1.215357594976732,-1.3019237748670909
1990-06,0,-0.08026372159417239,-0.16363396635072383,-0.24792511726296856,-0.3326123929587505,-0.41755725982152136,-0.5026655538014743,-0.5878595037213367,-0.67307269750784,-0.7582475970928501,-0.8433339322592903,-0.9282875851129728,-1.0130697720529602,-1.0976464126234349,-1.1819876204308466,-1.2660672775576642
1990-07,0,-0.07895724507460239,-0.16056171127101904,-0.24379209063169716,-0.32805843808882856,-0.4131165108359666,-0.49879229725968,-0.5849340406745233,-0.6714038995701866,-0.7580758914118373,-0.8448348984775,-0.9315758951493027,-1.018203251852857,-1.104630087548099,-1.1907776634896667,-1.2765748149633216
1990-08,0,-0.07762731881107608,-0.15904099097703825,-0.2434505525472509,-0.3300319571959565,-0.4183365279633456,-0.5080297646255478,-0.5988246321006447,-0.6904630292682157,-0.782709234424063,-0.8753469252924346,-0.968177417133673,-1.0610183610179895,-1.1537026420711887,-1.2460773849380227,-1.3380030318186913
1990-09,0,-0.0778574791434921,-0.15970629127369368,-0.24497142892422163,-0.3330190133677579,-0.4233169533958026,-0.5154042575397,-0.6088719919086958,-0.7033533062455031,-0.7985175456381441,-0.8940662283268421,-0.9897299592475032,-1.0852658720911894,-1.1804554091736281,-1.27510234253332,-1.36903098287235
1990-10,0,-0.07603112330631,-0.15594693793295272,-0.23916182463792135,-0.3251437551767691,-0.4134092083691272,-0.5035187338825172,-0.5950730504447654,-0.6877095884329855,-0.7810994050238619,-0.874944414410259,-0.968974886845495,-1.0629471791314908,-1.1566416661454555,-1.2498608485069829,-1.3424276158440547
1990-11,0,-0.07335284915064401,-0.15028264556859303,-0.23028426085564352,-0.312892576295124,-0.39767981227926746,-0.48425302185390295,-0.5722517387703584,-0.661345770980044,-0.7512331310219881,-0.841638095240425,-0.9323093842285024,-1.0230184573279861,-1.1135579144251184,-1.203739998668578,-1.2933951941012476
1990-12,0,-0.071013533299344,-0.14547938002393,-0.222894601627476,-0.302798882378212,-0.38477138985811754,-0.46842785444242496,-0.5534178528403315,-0.639422281783836,-0.7261510088902005,-0.81334068859928,-0.9007527319026993,-0.988171419345072,-1.0754021474868165,-1.1622697996819629,-1.2486172326419773
1991-01,0,-0.06776797879728286,-0.14152709836063904,-0.21946990605058428,-0.3005985586774838,-0.38417568932150475,-0.4696094113565257,-0.5564050390322733,-0.6441394244079695,-0.7324465198844015,-0.8210087148801524,-0.9095510460127562,-0.9978367914278057,-1.08566372942118,-1.1728607414276868,-1.259284635913607
1991-02,0,-0.06421528987416053,-0.13553837361310317,-0.2115685016106095,-0.2908835500589621,-0.37258074176593947,-0.4560406684299221,-0.5408020234760021,-0.626494286027802,-0.7128018155252275,-0.7994452016942631,-0.8861720218743583,-0.9727525752471096,-1.058978094452159,-1.144660050141241,-1.2296298112032238
1991-03,0,-0.06530844760310499,-0.140062834158203,-0.2201738201186775,-0.303293787809842,-0.38812481597899007,-0.47397959142772805,-0.5605081498100736,-0.6475321719515719,-0.7349481041669325,-0.8226735598193651,-0.9106203166425584,-0.998683138317426,-1.0867375703445301,-1.174642439015584,-1.2622444607501924
1991-04,0,-0.06353948007716409,-0.13742516249995,-0.21675483687367228,-0.29914075972068,-0.3834093646723136,-0.4689578000306645,-0.5554378481988668,-0.6426047214583127,-0.7302487876831473,-0.8181683160605908,-0.90616171526913,-0.9940282900660146,-1.0815720533824642,-1.168606006141611,-1.2549557782636431
1991-05,0,-0.061980227731712266,-0.1352145546140473,-0.21447696013290407,-0.2974738060219945,-0.3829604912859727,-0.47014472365785814,-0.5584576141531832,-0.647455040250171,-0.7367726985052663,-0.8261048660200954,-0.915193703821325,-1.0038230807150728,-1.0918141989362755,-1.179021865827839,-1.2653309822591796
1991-06,0,-0.0642105172223085,-0.140164299876895,-0.221872105629537,-0.30692596140748996,-0.3941651483102251,-0.4828911097557359,-0.5726021990570384,-0.662902781451048,-0.7534699807850189,-0.84403903188483,-0.9343945352381088,-1.02436368854235,-1.113810387756625,-1.2026299318801668,-1.29074428123587
1991-07,0,-0.06324688157440728,-0.13831730195540365,-0.2200885557609136,-0.3056385365350163,-0.3932728471291727,-0.48199934818968826,-0.5712336391454477,-0.6606294735292546,-0.749979472366342,-0.8391565810542273,-0.92807960933198,-1.0166931557862926,-1.1049561417015963,-1.1928354673415218,-1.280302672551
1991-08,0,-0.05869155802819545,-0.12763462555294092,-0.20386940575767004,-0.28518150516087454,-0.3699166649368,-0.4568428173863919,-0.54504678872623,-0.6338565390514691,-0.7227823534486649,-0.8114721904168227,-0.899677673737085,-0.9872281336113218,-1.0740107679997564,-1.1599554794396607,-1.245023297916709
1991-09,0,-0.0566152650790185,-0.123038707760539,-0.19660655260013699,-0.275264149682812,-0.3574366325654075,-0.441925868705766,-0.5278284666644639,-0.614470642057736,-0.7013565751132621,-0.7881275584462,-0.8745297675043325,-0.9603889144337641,-1.0455903899394394,-1.1300637738445092,-1.2137708169013126
1991-10,0,-0.05407573172848476,-0.11768415439354475,-0.18854814973259715,-0.2648727595784838,-0.34524200696223095,-0.42853850127893994,-0.5138805871891367,-0.600573053136739,-0.68806835955912,-0.7759360586496047,-0.8638386158239985,-0.9515122515106915,-1.0387517329477352,-1.1253982834453735,-1.211329959031736
1991-11,0,-0.0503581623258079,-0.11114602989691157,-0.18020290237009737,-0.2557160091229558,-0.33616961086215785,-0.4203012478834768,-0.5070641474278506,-0.5955949385171369,-0.6851859398446973,-0.7752613873352263,-0.8653570551126138,-0.9551027987473516,-1.0442076144541397,-1.1324468638018494,-1.2196513617109654
