f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15
0.061080854071773605,0.07270736801242232,0.0763960073153899,0.07753735652173906,0.07789162888198747,0.0780028344720497,0.0780391946859903,0.07805081262939949,0.07805542881297439,0.07805603357487921,0.07805738806073154,0.07805680434782607,0.07805574368530009,0.07805836570048313,0.0780560933057279
0.062126968037518,0.0730513041125541,0.07654183867243863,0.07766433939393934,0.07802986471861464,0.07815031536796536,0.07819163737373733,0.07820562554112546,0.07821143210678204,0.078211855050505,0.07821373391053386,0.0782134848484848,0.07821194329004326,0.07821421616161621,0.0782127033189031
0.06335676168831167,0.07385328823953823,0.0771791085137085,0.07825992669552663,0.07862015043290037,0.07874272806637804,0.07878585959595953,0.07880089538239533,0.07880760670995662,0.07880853759018754,0.07880957518037511,0.07881024675324667,0.0788088639249639,0.07881012092352108,0.07880949696969673
0.06220814502164499,0.0724140079365079,0.07636454184704182,0.07795263275613269,0.0786143701298701,0.07889957503607496,0.07902612626262627,0.07908356204906197,0.0791114415584415,0.079123036075036,0.07912896608946603,0.07913262554112539,0.07913281240981236,0.07913497546897556,0.0791350757575756
0.06015879365079363,0.07030322366522361,0.07500692857142856,0.07724113780663776,0.07832521572871566,0.0788624191919191,0.0791330238095238,0.0792713412698412,0.07934371500721497,0.07938114213564211,0.07940137662337657,0.07941241847041837,0.0794176818181818,0.07942187518037513,0.07942302958152957
0.05795696984126983,0.06723918239538233,0.0725123579365079,0.0755775671717171,0.07739687287157283,0.07849966839826833,0.07917977936507936,0.07960667619047611,0.0798783173881674,0.08005473181818178,0.08017012265512263,0.08024702323232313,0.0802983254689755,0.08033366486291472,0.0803578962481963
0.0557572856307435,0.06443663375104423,0.07002029653299909,0.07365828567251458,0.07605805229741018,0.07766236616541346,0.0787472793650793,0.07949080776942354,0.08000694657477027,0.0803711552631579,0.08062841771094394,0.08081614444444443,0.08095090680868837,0.08105142961570587,0.08112581570593147
0.05279365215310999,0.06097113014354063,0.0667801825358851,0.07087672001594893,0.07375931275917064,0.0757916583732057,0.0772283818181818,0.0782502406698564,0.07898187009569375,0.07950918556618823,0.07989077990430606,0.08017285151515147,0.0803767949760766,0.08053159051036679,0.08064558915470484
0.0522955235816814,0.06102493331814379,0.06680799126604386,0.07054924303182196,0.0729901794258373,0.07461483773828508,0.07572034054834052,0.07649006447938016,0.07703672803220173,0.0774300085820612,0.0777181767297029,0.0779320721500721,0.07808962751575914,0.07821188019290644,0.0783022621705778
0.05285987445887439,0.06239461752867009,0.06808469302042987,0.07139801496164654,0.07333961802232851,0.07450241668565351,0.07521965633781426,0.07567850307587139,0.07598049996202627,0.07618564016100855,0.07632933462443976,0.07643007215007204,0.07650329418242584,0.07655912580694153,0.07659824462671817
0.054668049689440924,0.0652127664087755,0.070907487486833,0.07383797675347786,0.07530384134248663,0.07602191536813042,0.07636663393992227,0.07652934760815072,0.07660305332171002,0.07663526203189124,0.07664905662707487,0.07665234092477567,0.07665297468308453,0.076654707493371,0.07665168994951134
0.054595128260869534,0.065536679900839,0.0713488620900076,0.07441013707093817,0.07601669134248663,0.07685958600305104,0.07730204187643021,0.07753625713196027,0.0776599453852021,0.07772682234935153,0.07776342646834467,0.0777820202898551,0.077792742143402,0.07780081781083133,0.07780201693363838
0.0553815568322981,0.06555093971704619,0.07124849951690816,0.07444242946859901,0.07624127028985504,0.0772628900966183,0.0778478213250517,0.07818593298826773,0.07838400386473426,0.07850157757073829,0.07857254927536222,0.07861433775017261,0.07863905041407866,0.07865728146997918,0.07866516480331263
0.05604932099567097,0.064824609018759,0.07017303838383836,0.07346955858585857,0.0755244863636363,0.07681795202020196,0.07764128311688306,0.07816937633477629,0.07851185959595959,0.07873627388167376,0.07888385757575754,0.07898122049062055,0.07904599112554105,0.07909016948051946,0.07911917402597397
0.05757300432900427,0.06499812743981163,0.06982729452418923,0.07297959542796384,0.0750457065390749,0.07640450026581601,0.0773020146958304,0.07789562721196934,0.07829095082402973,0.07855543703956859,0.07873186283891546,0.0788506731221994,0.07893061130097963,0.07898397562087034,0.0790212898154476
0.05918663372859017,0.06558471888218566,0.06977751674641146,0.07253447465501696,0.0743544456695097,0.07555850509673386,0.07635964409541633,0.07689209857152761,0.07724897014770124,0.0774880319325983,0.07764848602732123,0.07775796435753414,0.0778313732057415,0.07788031516538384,0.07791468733097554
0.061549804002760465,0.06688343605390283,0.07033864661654134,0.07258587003741233,0.07405298390904794,0.07501544593367471,0.07564829272456497,0.07606548890341791,0.07634195499618614,0.0765262548763212,0.07664850622934143,0.07673116926373906,0.07678576858813686,0.07682297028803897,0.0768484593367475
0.0648996040027605,0.06892246763285019,0.0714508571428571,0.07306679986197377,0.07411288040027593,0.07479871435472736,0.0752510778122843,0.07555252135955827,0.07575401376811593,0.07589090838509306,0.07598353429951686,0.07604751663216013,0.07609016507936495,0.07612158081435479,0.07614191021394053
0.06683705480367583,0.07015038830409352,0.07224887468671673,0.07360708437761067,0.0744997026733499,0.07509501946532997,0.07549449352548036,0.07576621624895567,0.07594974298245614,0.07607792669172919,0.07616549005847954,0.07622620618212196,0.07626798964076847,0.07629876006683388,0.07631869816207167
0.06820415004177106,0.07170173751044273,0.0737375254803675,0.07494456056808686,0.075671321720969,0.07611635279866327,0.07639141416040097,0.07656631148705094,0.0766759175856307,0.07674816478696737,0.07679558529657472,0.0768257299916457,0.07684770392648284,0.07686225213032583,0.07687182514619877
0.06924925004177107,0.07311337084377606,0.0753268921470342,0.07658679390142016,0.07730415505430238,0.0777145861319966,0.07795089749373425,0.07808982815371764,0.07816991758563067,0.07821759812030077,0.07824688529657474,0.07826299665831234,0.07827468725981618,0.07828126879699254,0.07828517514619869
0.07041690793650794,0.0746885862433862,0.07701205978835973,0.07826718571428566,0.0789440751322751,0.07930979470899467,0.0795066089947089,0.07961495291005294,0.07967316904761901,0.07970434470899469,0.07972232486772479,0.07973005026455017,0.07973639973544973,0.07974078439153426,0.07974017222222222
0.07150424848484847,0.07609855016835013,0.07834405185185184,0.07945163232323227,0.0800039178451178,0.08028388417508417,0.08042735791245782,0.0805021188552189,0.08054176717171707,0.0805628836700337,0.08057439124579117,0.0805806851851851,0.0805836537037037,0.0805876069023568,0.08058725808080806
0.07205338181818179,0.07716255016835011,0.07913736851851849,0.07997304898989897,0.0803483845117845,0.08052545084175083,0.08061120791245784,0.08065370218855218,0.08067598383838377,0.08068766700336698,0.08069335791245787,0.08069618518518513,0.08069855370370363,0.08070067356902348,0.0806994914141414
0.0736028183261183,0.0787713464646464,0.08007126269841269,0.08051352518037516,0.08067937922077921,0.08074437676767678,0.08077049891774886,0.08078090324675319,0.08078549177489165,0.08078737070707072,0.08078765685425686,0.08078829365079357,0.08078939761904746,0.08078786139971146,0.08078932474747456
0.07617189408369406,0.08072951313131306,0.08133665663780663,0.0814737373015873,0.08151228831168826,0.081523801010101,0.0815275898268398,0.0815286911255411,0.08152929480519469,0.08152941616161617,0.08152874776334777,0.08152893001442997,0.08153045822510803,0.08152840685425697,0.08152940050505038
0.07919679408369407,0.08266361313131305,0.0827388566378066,0.08273540396825396,0.0827342549783549,0.08273416767676763,0.0827338731601732,0.08273440779220774,0.08273429480519473,0.08273371616161619,0.08273388109668103,0.08273429668109664,0.08273444155844147,0.08273309018759019,0.0827342338383838
0.08078694453227929,0.0830894198945981,0.0828823859683794,0.08284199057971013,0.0828359527009222,0.08283559762845848,0.08283538247694333,0.08283599578392624,0.08283570474308292,0.0828356533596838,0.08283496943346504,0.08283534361001313,0.08283590118577067,0.08283484519104077,0.08283570243741763
0.08247703695652174,0.08285401231884053,0.08246394202898545,0.08241610724637677,0.08241047391304344,0.08240951884057969,0.082409302173913,0.08241034275362318,0.08241007898550723,0.08240957608695654,0.08240892246376806,0.08240979057971005,0.08240989057971004,0.08240968913043473,0.0824096963768116
0.08457908775017249,0.08252229168391989,0.08198294758454101,0.0819310762939958,0.0819252405797101,0.08192440455486548,0.08192441169772247,0.08192507926155972,0.08192451866804694,0.0819250316425121,0.08192296055900616,0.08192517788129733,0.08192489057971007,0.08192455420979983,0.08192495748792263
0.08985086746031744,0.08392459603174596,0.0824545222222222,0.08229351904761896,0.08227723333333327,0.08227491904761906,0.08227502619047615,0.08227565317460314,0.08227470634920633,0.08227548888888893,0.082273888095238,0.08227510396825387,0.08227546666666667,0.0822753650793651,0.08227489444444433
0.09489696746031744,0.08666842936507928,0.08379848888888886,0.08333208571428567,0.08326293333333325,0.0832525523809524,0.08325127619047613,0.0832510698412698,0.08325068968253967,0.08325120555555553,0.0832500714285713,0.08325015396825393,0.08325206666666662,0.08325113174603176,0.08325037777777762
0.099115453030303,0.0894464863636363,0.0849749333333333,0.08411876969696967,0.08397817575757571,0.08395514545454545,0.08395207272727268,0.08395198181818177,0.08395110454545457,0.083952362121212,0.08395084848484836,0.08394997575757583,0.08395308181818177,0.0839519939393939,0.08395097878787873
0.09947829006734003,0.09024515303030296,0.08593482407407403,0.08509237525252523,0.08495217575757574,0.08492981212121203,0.08492643569023565,0.08492617441077434,0.0849258323232324,0.08492650471380453,0.08492564478114469,0.08492526464646473,0.08492697996632986,0.08492598097643085,0.08492511026936034
0.09909164309764303,0.09025212121212117,0.08639181649831644,0.0856520555555555,0.08553016666666667,0.08551095454545443,0.08550814478114477,0.08550835016835014,0.08550702020202029,0.08550865319865301,0.0855077962962963,0.08550741919191912,0.08550766329966338,0.08550803703703684,0.08550737542087554
0.09772389006734,0.0899966348484848,0.08695283316498313,0.08632250252525243,0.08619512424242422,0.086168209090909,0.08616257205387202,0.08616073501683501,0.08615999898989905,0.08616060774410762,0.0861602811447811,0.08616044343434326,0.08615924814814824,0.0861602764309764,0.08615999663299663
0.09758421810966804,0.09056790468975467,0.08762621940836936,0.08693342316017307,0.08678156075036074,0.08674896305916306,0.0867416249639249,0.08674017417027417,0.08673862597402597,0.08673915007214998,0.08673905627705626,0.08673913391053367,0.08673783809523827,0.08673894574314574,0.08673980880230876
0.09550365317460309,0.08911523730158727,0.08708968333333329,0.08659589285714281,0.0864782317460317,0.08645105396825399,0.08644408095238088,0.08644288412698407,0.0864417111111111,0.086441492063492,0.08644181746031739,0.08644238571428549,0.08644109206349226,0.08644111746031746,0.08644314285714287
0.09368726984126981,0.08720799999999997,0.08613925396825393,0.08593823809523804,0.08589858730158728,0.08589160317460325,0.08588926984126972,0.08588999999999997,0.08588877777777774,0.08588899999999987,0.0858898412698413,0.08588901587301573,0.08588953968253983,0.08588826984126974,0.08589071428571439
0.09294193374741196,0.08594130986887503,0.08547337336093852,0.08544195031055896,0.08543938992408552,0.08543945065562457,0.08543864527260166,0.08543928709454801,0.08543885852311937,0.08543916218081422,0.08543983505866114,0.0854387046238785,0.08543953347135963,0.08543829537612131,0.08544002208419617
0.09720099389778793,0.0873695011804874,0.08637834245032866,0.08631802048599753,0.08631411924739384,0.08631434539246663,0.08631368370200854,0.08631424699429739,0.08631375743707088,0.08631426995023779,0.08631479078130107,0.086313357923795,0.08631398125749153,0.08631392110711544,0.08631455007082937
0.10598176662506066,0.09298673999722619,0.09050446726995347,0.08994694039941747,0.0897358970251716,0.08964532951945074,0.08960452208584696,0.08958817051522087,0.08958156046737394,0.08957914080160874,0.08957860030511051,0.08957823382567094,0.08957800939601963,0.08957886266555704,0.08957855439983368
0.11363735167464113,0.0991921953748006,0.09529085247208924,0.09419664673046246,0.09389222807017544,0.09387749122807014,0.09396044657097284,0.0940635885167464,0.09415831180223283,0.09423448405103667,0.09429268421052613,0.09433614992025523,0.09436683014354064,0.09438978867623597,0.09440540031897926
0.11735418676236042,0.1020582199362041,0.09742917703349276,0.0964882098883572,0.09672260350877189,0.09725686315789472,0.0977804430622009,0.09820174290271133,0.09851358987240823,0.09873356913875597,0.09888416578947361,0.0989866069377991,0.09905472838915458,0.09909945183413087,0.09912977312599659
0.11691676251993617,0.1021354320574162,0.09759693460925034,0.09722878564593296,0.09831910350877186,0.09970706012759172,0.1009477763955342,0.10190650047846894,0.10258599896331733,0.103031372169059,0.10329937791068577,0.10344027360446573,0.10349537990430603,0.10349316395534303,0.103460318580542
0.12123570988835723,0.10800037942583723,0.10255735566188194,0.10178496108452943,0.10308861228070172,0.10499348118022322,0.10681644306220088,0.10830232503987243,0.1094091919457734,0.11018340725677826,0.11069122001594917,0.11100365956937797,0.1111785027113235,0.11126151483253603,0.11128563437001572
0.1330874019518493,0.11890997307663088,0.11032509375712003,0.1070766769575453,0.10708252339181286,0.10867308752942961,0.11083896369712154,0.1130430837700311,0.1150450625806941,0.11676437312979406,0.1181901001746792,0.11935850163287005,0.1203063789017998,0.12107854340396447,0.12170852722715886
0.13717538680033417,0.12078679197994979,0.11188227485380116,0.10856265747702583,0.10855542021720967,0.11017768421052626,0.1124194745196324,0.11473860902255634,0.11688358061821214,0.11876477861319952,0.12036061821219719,0.1216997209690895,0.12281122305764396,0.12373715956558046,0.1245058980785298
0.12415025396825397,0.11039444444444435,0.10449025396825391,0.1031305714285714,0.10418709523809515,0.10631252380952383,0.10874485714285709,0.11109971428571419,0.11321071428571432,0.11503258730158716,0.11656879365079363,0.11785380952380957,0.11892122222222219,0.11981093650793617,0.12055246031746053
0.10085285714285713,0.09648403174603166,0.09614144444444439,0.09760617460317461,0.09982319047619041,0.10221401587301583,0.1044968412698412,0.10656671428571422,0.10840201587301586,0.1100217619047618,0.1114537619047619,0.11272690476190479,0.11386395238095233,0.1148869999999997,0.11580980952380966
0.08651328138528136,0.09126307647907643,0.0938881269841269,0.09604805772005774,0.09811050577200574,0.10016138888888887,0.1022395577200576,0.1043813556998557,0.1066104675324675,0.10893872005771994,0.11136300144300143,0.11387056421356417,0.11644059307359304,0.1190518383838382,0.1216762720057721
