f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15
0.005341064935064935,0.005822575757575721,0.005514125541125556,0.005700938672438635,0.006628234487734488,0.008205419191919208,0.010264645743145728,0.012652281385281336,0.015249898989898966,0.017971196248196306,0.02075587012986997,0.023558121212121294,0.026348001443001368,0.02909711760461761
0.0017272164502164372,6.2515151515119e-05,-0.0013152987012987477,-0.0015821673881674103,-0.0008218715728716269,0.000643555555555661,0.0024951760461759537,0.004492387445887425,0.0064778232323232515,0.008356044733044757,0.010077233766233554,0.011624075757575791,0.012994410533910497,0.014194072150072165
-0.004346649096002034,-0.007118994652406452,-0.008531505050505109,-0.008882336389101075,-0.00845921330956624,-0.007541476190476182,-0.006366527968763372,-0.005106750742721308,-0.003867854638825177,-0.0027173194126135086,-0.001684500127323782,-0.0007792837195485514,1.6299550123360929e-06,0.0006663186486716294
-0.011597475935828896,-0.014443176470588265,-0.015607212121212147,-0.01586386452762914,-0.015665597147950155,-0.015256393939393917,-0.014763862745098125,-0.014259740641711191,-0.01377946791443839,-0.013344002673796831,-0.012964125668449261,-0.012635728163992915,-0.012360173796791468,-0.012132039215686188
-0.01590539079874377,-0.017421374161785963,-0.018054707070707096,-0.01834807809184276,-0.018478074781427767,-0.01853760028860034,-0.018565737203972574,-0.018579588405059008,-0.018587005432475948,-0.018591412486206618,-0.018592375307698902,-0.018592375350140078,-0.01859442560054332,-0.018592984381631372
-0.0166240226070226,-0.01690893843193844,-0.017249077441077412,-0.017490311207311135,-0.017618262145262215,-0.017681081770081805,-0.017711652236652206,-0.01772621476671475,-0.01773377994227994,-0.017738593314093207,-0.01774042977392988,-0.01773894179894174,-0.01774143867243863,-0.017740574795574643
-0.01194050745550744,-0.01134249903799904,-0.011105577441077416,-0.01109240211640207,-0.011127443963444006,-0.01115805146705158,-0.011178440115440058,-0.011189048100048102,-0.01119527994228002,-0.01119951755651745,-0.011200869167869179,-0.011199608465608524,-0.011202287157287105,-0.011201105098605058
-0.007333015392015391,-0.007192753006252994,-0.007496974266474277,-0.007848481481481456,-0.008093015392015401,-0.00823168638768651,-0.008301884559884454,-0.008335730639730643,-0.008350787878787874,-0.008358057239057165,-0.008361345358345401,-0.008361243386243361,-0.008362556998557036,-0.008363200336700183
-0.007573489466089434,-0.009993962265512246,-0.011172253896103934,-0.011725444444444455,-0.012009667243867234,-0.012156671572871675,-0.01222884011544001,-0.012262528787878924,-0.012277637878787662,-0.012283731313131374,-0.012288237950937864,-0.012288023015872951,-0.012289662554112735,-0.01229005404040398
-0.009015277344877337,-0.013271583477633409,-0.015398602380952447,-0.01623961111111108,-0.01659574300144301,-0.01675927763347762,-0.016834537085137047,-0.016869453030303128,-0.016884592424242117,-0.016891382828283008,-0.016894222799422653,-0.016895326046175996,-0.016896662554112762,-0.016896660101009903
-0.011071278787878752,-0.01667961666666662,-0.019492134848484916,-0.02059686363636362,-0.021053269696969718,-0.021261042424242427,-0.021360460606060644,-0.021408437878787878,-0.021431395454545282,-0.02144176666666675,-0.021446951515151302,-0.021449998484848465,-0.021451368181818364,-0.02145061969696957
-0.009597259740259712,-0.01504014285714278,-0.018474421356421383,-0.020189514430014377,-0.02101059668109667,-0.021404226551226535,-0.021591647907647782,-0.021680859307359274,-0.02172418831168818,-0.02174407142857146,-0.021753175324675134,-0.021760118326118377,-0.021762818181818105,-0.021762533189033068
-0.008181398268398254,-0.014195398268398274,-0.017958230880230908,-0.019936617604617596,-0.020886225108225076,-0.02131335209235219,-0.02149173304473284,-0.021557492784992832,-0.021579818903318837,-0.02158265367965373,-0.021579347763347634,-0.021578624819624803,-0.021575642135642142,-0.021573594516594574
-0.00462999999999994,-0.01041952380952374,-0.01397695238095234,-0.015693761904761877,-0.01631823809523808,-0.01638607936507938,-0.01620503174603155,-0.015936841269841323,-0.01566357142857125,-0.015412857142857311,-0.015196952380952283,-0.015019809523809519,-0.014872380952380942,-0.014753238095237986
0.0005105661375661985,-0.0027235105820105077,-0.004874960317460292,-0.005842703703703739,-0.006006407407407405,-0.0056774841269841,-0.005060166666666588,-0.004285380952380929,-0.003439132275132095,-0.002566526455026613,-0.0017027063492063288,-0.000870132275132135,-7.575132275144947e-05,0.0006675105820107552
0.004979341029341083,0.003912517556517642,0.0026300461760461746,0.002027641895141874,0.0020791907166906876,0.0025936717171718138,0.003392615440115432,0.0043402979797981245,0.005344271043771193,0.006351192159691987,0.0073255115440115925,0.00824822270322273,0.009111921115921157,0.009908829485329645
0.006142079124579203,0.005202879461279508,0.004334952525252567,0.004214349831649866,0.004589609764309749,0.005222888383838498,0.005979503535353592,0.006789881313131463,0.00761490993265998,0.008434868350168295,0.009233679797979899,0.01000008619528614,0.010730908417508511,0.011415304882154947
0.003668079124579199,0.0014958794612794923,0.00010158215488215161,-0.00015387239057226831,0.00025853569023567835,0.0009590180134680382,0.0017311146464646932,0.002475307239057395,0.003147632154882146,0.003735646127946163,0.00424201313131331,0.004671715824915629,0.005036908417508673,0.005344953030302996
0.0009640330112722362,-0.0015672977455716275,-0.003191513365539439,-0.003706600322061021,-0.0035352515297906173,-0.0030206657809983273,-0.0023694031400965654,-0.0016870583735909273,-0.0010288691626408886,-0.0004219151368757834,0.00012299468599022423,0.0006025037037035996,0.0010203774557167589,0.0013798384057973068
-0.0005481336553944671,-0.002911040602714521,-0.004924086381412479,-0.006121244766505524,-0.006592876926616004,-0.006556263400045975,-0.006214830917874392,-0.005716102024384551,-0.005157444559466318,-0.004600146882907524,-0.004076776742581278,-0.003603407407407333,-0.0031860225442834067,-0.0028232242926153894
0.0010125478260870346,-0.001189544306418211,-0.003273938233264273,-0.004650079951690755,-0.00539868988957895,-0.0057163874741198994,-0.005772903140096625,-0.005687450172532832,-0.0055342630779847135,-0.005358983919944521,-0.005185498964803581,-0.005028861111110838,-0.004889402173913204,-0.004774090959281829
0.0020142909090909433,-0.00031233679653680513,-0.002354751803751859,-0.0036171398989898185,-0.004306751154401212,-0.004655915800865662,-0.004818930808080768,-0.004885917893218017,-0.004907049639249594,-0.004905892352092267,-0.004896677489177631,-0.004888224747474523,-0.0048766590909091745,-0.004869521789321596
0.003951814718614777,0.002154234632034624,0.00042299422799418895,-0.0006460446608945458,-0.0012285448051949088,-0.0015303919913418063,-0.0016828990620489925,-0.0017590448773450451,-0.0017966210678209138,-0.0018144955266954366,-0.0018222647907648326,-0.001828272366522249,-0.001829087662337664,-0.0018307122655120966
0.007317190476190505,0.006069822510822442,0.004847024531024452,0.004097196248196322,0.003682593073592949,0.003460430735930775,0.003342844877344986,0.0032803520923520013,0.0032479062049062257,0.0032319408369407276,0.0032226897546898947,0.0032183564213564553,0.0032156017316016805,0.003214351370851354
0.01052471861471864,0.00924257359307358,0.00832718109668111,0.0078360353535354,0.0075712878787877885,0.007426582251082295,0.007349116161616168,0.007304855699855742,0.007282187590187686,0.007270088744588635,0.007263398989899153,0.007259720057720173,0.007257748917748788,0.007256593795093733
0.013295161471861452,0.012779545021644967,0.012459808080808071,0.012370684559884604,0.012347406926406804,0.012341456060606049,0.012340378860028839,0.012339559668109706,0.012339101082251128,0.012339890331890147,0.012339424386724432,0.012339595454545604,0.012339460822510667,0.012338496969696869
0.012992427819548846,0.013728678195488675,0.013769979532163745,0.013751023475355048,0.013715487468671572,0.013679525438596518,0.013649625271512061,0.013627669715956622,0.013611531704260715,0.01359945572263982,0.013593347034252246,0.013588120175438576,0.013586345989974977,0.013582984210526214
0.012763626953748011,0.016321745295055784,0.017416065390749594,0.017482078309409954,0.0171009290271132,0.016585889074960114,0.016120990350877176,0.015815514593301508,0.015728720015948966,0.015885019936204142,0.016294865071770373,0.016943029266347567,0.017810623046252083,0.018873544816586957
0.01201302536644644,0.0174475992633098,0.01961816856535277,0.0200933656109972,0.019721571884256064,0.019026808916229987,0.018351362573099328,0.017910715386952297,0.017834377952456862,0.018187837396521633,0.019001553960659237,0.020261661806030132,0.0219439587605378,0.024009181324523468
0.012035025366446434,0.018535230842257194,0.02144944926710715,0.022193681400470927,0.021780659603554325,0.020922229968861505,0.020106081871344994,0.019646890825548796,0.019739325320877882,0.020480556694767338,0.02190883466241353,0.02400736356041623,0.026735625427204396,0.03003154974557609
0.011234931822309432,0.017553610947659004,0.020612382732192833,0.02165280393011519,0.021584570011986534,0.021065475028149983,0.020550299262649396,0.02034569122080565,0.020640627692419422,0.021538086339036172,0.023080467073480715,0.02526009215066663,0.028045168246703694,0.031375916675747434
0.010332900076277643,0.016183640312738376,0.019044162890922964,0.020038716628527867,0.019995093821510324,0.01951782185354685,0.01902689370709383,0.018808857093821477,0.01904503642257821,0.019836268878718685,0.02122761151792517,0.02321857627765067,0.025784282532417935,0.028874463501144268
0.009641708764665288,0.015321413077984833,0.018277815355417504,0.019461502760524538,0.019592209109730876,0.019206288854382317,0.018691430883367888,0.018323461939268385,0.018284677191166387,0.018692562111801314,0.019608374258109115,0.02105486783988965,0.02302647384403035,0.025496902933057383
0.009262862914862877,0.014707381457431473,0.0175120788600288,0.018586365079365105,0.01862507142857138,0.01814383167388177,0.017524880158730147,0.017038888816738748,0.016867177849927903,0.017128517316017222,0.017887226695526837,0.019169730158730122,0.020973461327561338,0.023279369336219366
0.009693062914862924,0.01475543145743144,0.01711576219336214,0.01792068174603173,0.017888321428571413,0.01747551500721503,0.016992096825396846,0.01663788881673875,0.016542444516594465,0.016783617316017213,0.017400460028860254,0.018407313492063343,0.019796277994228104,0.02154771933621924
0.009905325164690337,0.014278040843214657,0.016065257707509828,0.016584244202898474,0.016522329710144834,0.0162495529644269,0.01597729420289848,0.015823765283267316,0.015856712977602064,0.016110134914360835,0.01659820606060626,0.017318018115941747,0.018258522990777404,0.01940253162055329
0.010806747964113142,0.015273085576259393,0.016984593926846064,0.01747885531400957,0.017485988440303635,0.017342560179434113,0.017192960869565205,0.017089835990337976,0.017050499413388542,0.017073260455486433,0.017152346031746105,0.01727823240165617,0.01744484261559706,0.017642534506556118
0.011624614630779809,0.016623768909592745,0.0186373105935127,0.019285505314009577,0.019358571773637034,0.019229176846100732,0.01905664420289857,0.01890088599033797,0.018780316080055204,0.01869194378881986,0.01863119603174604,0.01859111573498956,0.018564225948930285,0.01854706783988949
0.012549473517126153,0.018419351670843784,0.020767215246449436,0.021416490058479468,0.021344325396825473,0.02103391750208848,0.020697242982456218,0.020411352046783515,0.020196441938178822,0.02004274699248121,0.019937669715956494,0.01986894411027572,0.019825210693400264,0.019795096825396707
0.012587505263157925,0.018796938972431093,0.021298008897243148,0.021969124979114463,0.021874039682539745,0.021537266708437683,0.021185830284043528,0.02089651077694235,0.0206845530492899,0.020537651754385974,0.02043851098579777,0.020376166332497975,0.020337163074352613,0.020310969841269885
0.012168295739348411,0.018473827067669202,0.021049796992481315,0.02169853132832092,0.021520190476190457,0.021082492898913993,0.020636399331662586,0.02027112030075194,0.020001267335004208,0.019813670008354184,0.019687616541353356,0.019605818713450407,0.019555944026733607,0.019522460317460452
0.011733208020050165,0.018094441102756903,0.020668832080200594,0.02129116290726822,0.02110120802005014,0.020669878863826305,0.020239504594820462,0.0198936817042607,0.019639653299916432,0.019464547201336724,0.01934793233082703,0.019273011695906603,0.019225312447785997,0.019196372598162356
0.011482056504898641,0.017898506037821796,0.02068588402825254,0.021476053239158466,0.021328698640540836,0.020824295169742504,0.020244265778081735,0.01971561893369783,0.019273861813624907,0.018926274474064086,0.018660951089845834,0.018461923672818584,0.018314358623832086,0.018207102756892413
0.011372366028708156,0.01773966794258368,0.020577145933014435,0.021421696889952088,0.02126869784689009,0.02068401897926625,0.019962546730462744,0.019253059409888182,0.018615564194577355,0.01807593955342922,0.017632495534290304,0.01727488795853281,0.016993127671451086,0.016771945614035194
0.011771681818181848,0.017767899999999948,0.020421818181818208,0.0212167136363636,0.021045240909091073,0.02042942727272709,0.019657460606060828,0.0188842348484847,0.01818228030303029,0.017581042424242466,0.01708450909090911,0.016682189393939423,0.01636511969696973,0.01611601818181807
0.012588738095238125,0.01724702554112549,0.01896786147186151,0.019365505844155848,0.01917016298701303,0.01873272525252516,0.01822444545454556,0.0177259801587301,0.017277913059163055,0.016893521500721473,0.016573728427128412,0.016313467893217817,0.01610616875901892,0.015942049927849797
0.012767476190476232,0.015775863636363643,0.01666009163059172,0.016834386002886018,0.016746528860029017,0.016574795093795044,0.016393037518037543,0.016228587301587452,0.01609121067821069,0.0159819516594515,0.015897041125541064,0.015833678210678367,0.015783685425685576,0.015749794372294332
0.011348070393374779,0.01283036231884059,0.01295137819185653,0.01289572394755005,0.01284243202208428,0.01281044858523124,0.01279473844030364,0.012786007591442508,0.01278157694962044,0.012779719116632046,0.012778267080745379,0.012778761214630854,0.012777035886818486,0.012778635610766101
0.00973472703497881,0.011075442519341852,0.01093440826704449,0.010548225200682895,0.010182181395517922,0.009895524608623044,0.009689405106970264,0.009546540590607125,0.009452445788384042,0.009391267153390684,0.009351985543569155,0.009328739493661822,0.009311360030511043,0.009303849478769402
0.009229913182164956,0.01112632563622494,0.010880102350738538,0.010145495041952751,0.00943855946189591,0.008888663858262244,0.008501867588932732,0.008240274356840743,0.008071898169336511,0.007964552146175682,0.00789846678455039,0.007857930691352821,0.00783182972748081,0.007818253519173368
0.010604845295055843,0.01371564752791063,0.013987424242424315,0.01338510526315792,0.012676288676236089,0.012110952950558168,0.011741445773524678,0.011536766347687286,0.011458605263158103,0.011463120414672984,0.011521367623604478,0.011607353269537546,0.011704574960127598,0.011806287081339614
0.012713817224880325,0.017413288755980805,0.018710491786283895,0.018714358771929798,0.018348070255183438,0.01798005470494407,0.01773464577352471,0.017624719856459165,0.017630265789473826,0.017716449362041378,0.01785480709728854,0.018018481339712927,0.018190171451355666,0.018360241467304597
0.014894853299916438,0.021090469131161194,0.023292258020050124,0.023810898454469515,0.023740517585630755,0.02356653450292394,0.023476310275689305,0.02351785910609848,0.02368168642439436,0.023936592940685036,0.024248262364243878,0.02458962347535508,0.024934574770259108,0.025272583458646608
0.015388104761904789,0.0226306738095238,0.02557809232804227,0.026385389682539673,0.026241139417989473,0.025786140740740704,0.02535000423280427,0.025090576455026464,0.025071148412698377,0.02530389021164023,0.0257709066137565,0.026448452910052822,0.027298521164021372,0.028294149735449706
0.014949904761904817,0.02210590476190477,0.02503382010582006,0.025798492063492093,0.025581449735449777,0.025044724867724855,0.02454293121693124,0.024254629629629654,0.02424973015873015,0.024544711640211755,0.02511912962962959,0.025942267195767088,0.026965711640211817,0.028156235449735487
0.014412634920634992,0.0214821746031746,0.02450789947089943,0.025421920634920603,0.02534332275132284,0.024907455026454972,0.024462962962962964,0.02418934391534386,0.0241630793650795,0.024407362433862462,0.024910129629629643,0.02564399735449724,0.026571791005291,0.02765914021164026
0.014645432900432936,0.021510391774891793,0.02450206277056273,0.025680799422799452,0.02609996248196257,0.02627089105339099,0.026423186868686915,0.02664325974025969,0.026946271284271406,0.027322971861471895,0.02774947979797983,0.028204632034632,0.028668142857142823,0.029123835497835537
0.015006099567099584,0.022522094155844163,0.026090001659451634,0.02765154704184701,0.028267135497835535,0.028508590259740285,0.02868410988455998,0.02894902323232315,0.029381006204906385,0.030011100432900367,0.030844640115440136,0.03187026774891785,0.03307150238095223,0.03442324978354977
0.014920181818181777,0.023041749999999986,0.027155140909090894,0.028981381818181773,0.029597527272727256,0.02968183484848487,0.029661868181818235,0.029797306060606002,0.030242493939394002,0.031077381818181732,0.032331442424242476,0.0340022742424243,0.03606162575757563,0.03846938181818173
0.01504660606060601,0.023483371212121157,0.027695459090909064,0.02937597272727266,0.029705936363636373,0.029490304545454524,0.0292567015151515,0.02933259393939386,0.0299051151515152,0.031062806060606046,0.032823260606060584,0.035162789393939436,0.03802692878787864,0.04134397272727269
0.01529516746411487,0.023536112440191354,0.027506286283891526,0.02907807974481659,0.029482688995215348,0.029503305422647452,0.029614283094098914,0.03007780622009576,0.031018208133971284,0.03247308851674646,0.03441675358851676,0.036798369218500854,0.039549501594896355,0.04259190430622006
0.014918894736842131,0.022786657894736828,0.026514437799043056,0.028016791866028734,0.02851973444976083,0.028771214513556534,0.02920079824561407,0.030021791068580564,0.031316162679425774,0.03308270972886776,0.03526622328548634,0.03779556618819786,0.04058615311004794,0.04355714673046254
0.013477508771929894,0.020849053429027098,0.024605543062200988,0.026383708133971284,0.02723244976076561,0.02779398325358845,0.02843888915470505,0.029357905103668258,0.030624922647527864,0.032248098086124444,0.034187498405103725,0.036390341307815044,0.03878863955342912,0.04132245215310994
0.010969994987468715,0.017503990772385528,0.021295396027948693,0.023481297941824242,0.024807889192678734,0.025751981582744693,0.02660327344877353,0.02752796107693474,0.02860749156983368,0.02987375055061897,0.0313187181210602,0.03292699878484104,0.034661246905141635,0.036489122161464216
0.00874704260651632,0.014310694235588978,0.017898216374269013,0.02029233834586462,0.021991372598162084,0.02330611361737675,0.024422349206349364,0.025451534670008324,0.026447255639097764,0.027441641604009887,0.028440112781954893,0.029443446115288457,0.030447741854636556,0.03144054135338328
0.006857253132832086,0.011405904761904728,0.014582830409356748,0.016941250626566415,0.018800214703425203,0.020341534670008363,0.02166468253968261,0.0228270434419382,0.023855852130325858,0.024770676691729235,0.02558016541353368,0.026294428571428843,0.026921952380952394,0.027466348370927207
0.005485205513784452,0.00904977619047613,0.011571600250626563,0.013524803801169563,0.015155472639933151,0.016585618796992455,0.017867866666666704,0.019027091854636566,0.020070440225563882,0.021001775104427675,0.02182691938178774,0.022546957936507947,0.023175238888888935,0.023709763450292257
0.004826794258373221,0.007781618181818176,0.009760082934609268,0.011240505821371607,0.012463580143540709,0.013546592822966483,0.014533654545454536,0.015442321291866054,0.016273267065390784,0.017025035566188215,0.01769691866028701,0.018288737878787778,0.018807698484848548,0.019250435167464067
0.005999826839826861,0.009042284848484863,0.010617982683982716,0.011525636147186172,0.012168825757575788,0.012735851803751766,0.013296940259740306,0.01386980165945162,0.014443589538239612,0.015004819191919108,0.015537594516594533,0.016029499783549672,0.01647792070707073,0.016872721717171815
0.007763334776334785,0.011306810245310259,0.012806498556998558,0.013417003607503641,0.013716456709956748,0.0139669264069264,0.014266629148629195,0.01463534054834048,0.015054080808080905,0.015501927128427045,0.01595069769119767,0.01638228787878787,0.016783602453102536,0.017147354256854333
0.008655637806637806,0.012584325396825385,0.014261710678210707,0.014979927849927827,0.015372683982684016,0.015716729437229446,0.0161119170274171,0.016571886002885977,0.017072353535353607,0.01758883621933617,0.018092243145743148,0.018564075757575807,0.018989966089466195,0.019368930014429978
0.008193479076479132,0.01240257936507938,0.01465145670995674,0.015992975468975462,0.016946556998557127,0.017744856421356425,0.018482075757575822,0.019182124098124156,0.019840591630591722,0.02045101082251083,0.021002830447330534,0.0214900440115441,0.021911267676767765,0.022272469696969666
0.008624209235209283,0.013484753968253958,0.01644667893217896,0.018461832611832603,0.019996906204906288,0.021267189754689768,0.022365932900432907,0.023330457431457542,0.024173655122655173,0.024904423520923556,0.02552935425685434,0.026056250360750342,0.026495093073593066,0.026855676046176093
0.008952057720057756,0.014442314574314573,0.018103512265512302,0.020761408369408367,0.02282672438672447,0.024501295815295872,0.0258841904761904,0.027033093795093867,0.02798232178932184,0.028760787157287172,0.029391142135642236,0.02989970490620488,0.030302941558441564,0.030619327561327604
0.00891606301106302,0.014578079124579098,0.018514239778739776,0.02146252477152478,0.023779110630110643,0.02564609211159217,0.02715672751322743,0.028377308080808107,0.029355424963924924,0.030132871813371882,0.030739327320827327,0.031217196969697013,0.03158152886002887,0.03185956565656558
0.00725367340067342,0.01221886700336696,0.016036941077441073,0.01913822895622897,0.021685835016835013,0.023761917508417545,0.025421102693602655,0.026725267676767646,0.027731398989899007,0.028497860269360305,0.029067776094276097,0.02949688888888901,0.02980617171717164,0.030033449494949398
0.006112552188552223,0.010356006397306342,0.013808431986531963,0.01677503804713805,0.019310580471380442,0.021425379629629607,0.023135486026936006,0.024480804040403953,0.0255145898989899,0.026292007239057294,0.026864610942760908,0.027285408585858678,0.02758382777777764,0.027798428282828275
0.005183076555023952,0.0088776545454545,0.01206326921850083,0.014936585805422634,0.017474654545454577,0.019631179824561362,0.021396820334928207,0.022795257256778237,0.023873206858054302,0.024682595933014445,0.025282987161084472,0.025719256539074933,0.026030593859649107,0.02625136395534293
0.004963955342902719,0.008482457575757545,0.011507708612440208,0.014231843381180227,0.016633639393939408,0.018670331339712916,0.02033391124401914,0.021648787559808542,0.02266013110047852,0.023416701993620483,0.023978547767145038,0.02438363532695379,0.024673063556618947,0.024876970015948914
0.005768447406394789,0.009185622655122627,0.012096372104503705,0.014704054492291369,0.016952026695526673,0.018802240069871662,0.020266892990050828,0.021393649464570508,0.022237412052859423,0.022855894850763336,0.023305554910002163,0.023623013898382367,0.02384613260423797,0.024000536682615564
0.007592852669552674,0.010690572655122604,0.013286458946608931,0.015592897474747458,0.017491810028859966,0.01896686024531022,0.020067860533910506,0.020871340692640614,0.021445450649350703,0.02184995800865791,0.022134126839826837,0.02232661038961041,0.022459022077922164,0.022549845454545303
0.009105034487734476,0.01210720901875896,0.014516065007215015,0.0166378065656565,0.01831074942279938,0.019521511760461685,0.02034972417027414,0.020898916450216368,0.021254087012987033,0.021481291341991282,0.021627793506493506,0.021717443722943777,0.021774855411255442,0.021812042424242284
0.009780239393939391,0.013195374242424188,0.01566231969696967,0.017700634848484817,0.019262586363636355,0.02037027727272718,0.021114919696969714,0.021595684848484772,0.02189750909090908,0.022083254545454498,0.02219625454545464,0.022264181818181905,0.022303584848484728,0.02232967878787867
0.00996524098124095,0.014144884559884538,0.016806223665223635,0.018849397546897545,0.02043270779220778,0.02161317171717167,0.022459842712842668,0.023048024531024502,0.023445210678210565,0.023709406926406995,0.02388201010101007,0.02399535642135653,0.02406564357864341,0.02411502164502166
0.010383522366522388,0.014847228715728689,0.01768122294372293,0.01984119336219342,0.021509122655122656,0.022749432178932216,0.023635354256854188,0.02424894300144305,0.024660676046175986,0.024932534632034667,0.025109730880230954,0.02522410317460322,0.025295491341991216,0.02534460461760478
0.01085844444444449,0.015333269841269842,0.01802136507936508,0.019948111111111166,0.021364047619047616,0.022378873015873046,0.02308306349206346,0.02356025396825405,0.023874476190476196,0.024076047619047664,0.02420852380952382,0.02428782539682539,0.024336809523809566,0.024367936507936713
0.010966511278195548,0.015525914786967424,0.018387005847953206,0.020333224728487934,0.021617949874686668,0.022429095238095234,0.022922032581453602,0.02321404761904773,0.023380876357560518,0.02347279699248117,0.023525722639933133,0.02354796658312454,0.023559896407685813,0.0235643901420219
0.01058691559316928,0.015388069985006303,0.018584306196653883,0.020691427946053123,0.02202023952288437,0.02281296272869715,0.02324271481676421,0.023422756382431034,0.023426957347116598,0.023305193197822108,0.023094470609678508,0.022814356020110615,0.0224898780087609,0.022134362895073936
0.009564408114644984,0.013967505931876997,0.017389852443577478,0.02003721607873231,0.021981442459984485,0.023323253076888983,0.024161958438929376,0.02458393106075274,0.02466078263371191,0.02445550434770119,0.024020004984515717,0.023399197910331113,0.022636245775709718,0.021763207979983587
0.008347241131850314,0.012161149500601598,0.01552434108770015,0.018637732257980003,0.021339949043811438,0.023491578184868495,0.025029544795778708,0.025954370981275704,0.026307024938030887,0.026149805580806734,0.025553400556279388,0.024588995979863137,0.02332387407501252,0.021819231104894338
0.007895524598162326,0.01143699768772767,0.014644637683001574,0.01795856378222542,0.02110736893184413,0.02379832417334321,0.02585602481519518,0.027215226916690816,0.027885520237315678,0.027919667106213575,0.027391442419185286,0.02638175758123401,0.024970627514202273,0.023232894534705617
0.008148394582453852,0.011739344513298208,0.014911501833011362,0.018287640158391377,0.02159959561876784,0.024502962239106807,0.02677398664143564,0.02831658239783967,0.029125195964939607,0.029247922861195638,0.028759837201649874,0.027746096296952072,0.02629212916884957,0.02447840483967273
0.008819648287155257,0.01223767515723348,0.015359882031399597,0.018730546063232795,0.021997968432913045,0.024807326224516965,0.02695718398163538,0.02837837584127055,0.02908614967500342,0.02914139754380124,0.028625300182501645,0.027624408616734708,0.026222566461963304,0.024496958624698237
0.008575574685345685,0.011437802473893643,0.014412269238664135,0.017608909202335876,0.020584976900856478,0.023043495587792742,0.024857246196884578,0.0260087504472762,0.026539942151661847,0.026520233491173648,0.026028225473533784,0.025141946479763297,0.023934058163704544,0.022469830017266823
0.007870004370891387,0.01003481265813494,0.012610205123675153,0.015574469461369561,0.018406145954509845,0.020778661932949388,0.022554947810118908,0.02371242532045169,0.024287871117933763,0.024344813983233654,0.02395570166863635,0.02319265099798845,0.022122970383946755,0.02080726956461107
0.006715300353501319,0.008232677312978776,0.010327687469345745,0.012935045548239418,0.015513575186298145,0.017719173150737677,0.019400379000336046,0.020523019748067514,0.021114077118119967,0.0212284191008741,0.020930696575164887,0.020286032960490877,0.019355549037518308,0.018194468366776184
0.00562938381642418,0.006728492654717505,0.008392461429751169,0.01071432081776616,0.013146888869839377,0.015297833729154803,0.01697756400112553,0.018128773550760507,0.018765340015916898,0.018934621008843883,0.018696726502562017,0.018113844627832998,0.017245087538281745,0.016144255668195745
0.004233664887250521,0.004897839276032212,0.006440945728571512,0.008641151661304011,0.01088292123843719,0.012801946304107012,0.014253064684511041,0.015212921593743337,0.015714696594597732,0.01581337096473734,0.015569040853046223,0.015039508468218554,0.014277346489535589,0.013329031080835316
0.0029021420015762217,0.003349268238967598,0.0047730143300591665,0.006737754124734749,0.008666062123132715,0.01026656941758336,0.011445296024134369,0.012204400784337141,0.012584806564094983,0.012639144961410609,0.012420241036930846,0.011976719565561844,0.011351675050687585,0.010582589533550527
0.001636076798850819,0.0016503835695724917,0.0028085885169440994,0.004346026551157595,0.005765132531687339,0.006868616226203633,0.007613285643524509,0.0080211393342048,0.008136701110322567,0.008008642868787025,0.007682626667573425,0.007198981172714863,0.0065923425826679705,0.0058920302379670275
0.0008587626361915152,0.0005345273937698153,0.0012669249106841418,0.002174292290816296,0.002880292869146747,0.0032969787353432783,0.0034409746051568685,0.003358804900622306,0.00310008116077215,0.0027089285359083726,0.0022220354147331617,0.0016689652148650785,0.0010731264421581788,0.0004528301096282522
0.00021127377283194915,-0.0006298502661094552,-0.0003338948415673587,8.426941087066875e-05,0.00027647405741584863,0.00020572146899862365,-7.840308489065473e-05,-0.0005144249237928056,-0.0010490684698147151,-0.001640660884192846,-0.0022580390417372975,-0.002878571880026312,-0.0034862822037095426,-0.004070283042136011
-0.00022226258083218875,-0.0015085863699001029,-0.0017199131915865001,-0.001750757078847906,-0.0019206589317132677,-0.0022603177120678053,-0.0027250534450138225,-0.0032642254445042207,-0.0038375573279003233,-0.004416313653021878,-0.0049810986824016384,-0.005519439875341203,-0.006023833363352604,-0.006490284372546493
-0.0007892509457755187,-0.002334457638307738,-0.0027748712098321637,-0.003030535036524548,-0.0033745064477569975,-0.00381767909562189,-0.004317466840470671,-0.004834268365669733,-0.005340933008083498,-0.00582111211885053,-0.0062660620718743565,-0.006672000971022829,-0.007038247025308225,-0.0073659783685113
-0.0014063750319476265,-0.0027638145249969798,-0.003065397843307449,-0.0032522413039609566,-0.003531637372544305,-0.0038916100171327572,-0.004290248867841864,-0.004695168661682236,-0.005086487851111959,-0.005453468638625794,-0.005791206015055339,-0.00609829179916313,-0.0063753114798722615,-0.006623914307900228
-0.0021994275460449353,-0.002874835920347457,-0.0026817324583161273,-0.0025087325754561823,-0.002497347054721863,-0.0026206723108139762,-0.002834084708282475,-0.003101958674905911,-0.0033991098240692963,-0.0037083595007406656,-0.004018194103161399,-0.004321032910085648,-0.004612016203675351,-0.00488816760209948
-0.0029327807358816155,-0.0027028914120277997,-0.0017667563924738394,-0.000979823108123154,-0.0004453066920602211,-0.00013370446625349253,-9.051897909978512e-07,-7.5673755479399585e-06,-0.0001212456045460164,-0.00031565571638678125,-0.0005696242564865867,-0.0008661537054318325,-0.0011916502291745845,-0.0015352944484985642
