,rx2,rx3,rx4,rx5,rx6,rx7,rx8,rx9,rx10,rx11,rx12,rx13,rx14,rx15
1975-09,0.012452273252332684,0.018187921465207407,0.023465782705710342,0.02957437405580756,0.03660539751950739,0.044363890028185256,0.05265293572380973,0.061330983438339114,0.07031022107543013,0.07953915091784623,0.08899109712421256,0.09865375802605575,0.10851767951683267,0.11858239863796292
1975-10,0.019652723714622893,0.0301513580205401,0.037061928318319705,0.04233552320641046,0.04656425296878358,0.04983619778777654,0.05208110576286529,0.053203488615381295,0.05310371942172492,0.05171555894593791,0.04898157517453606,0.04485957257476765,0.03932391876020527,0.03236338058268848
1975-11,0.012935446860013702,0.015945452860547743,0.015361499940772141,0.013431303648800205,0.01081406435036861,0.007649328607470201,0.003921424130952759,-0.0004439870630939813,-0.005516397471246243,-0.01137653791198838,-0.018092983433882055,-0.025720258909196818,-0.034310964608831374,-0.04391025167714942
1975-12,0.003960234547068011,0.0010373710537620498,-0.0030501925238297367,-0.007270215470506443,-0.011438590097858825,-0.015527433463197071,-0.019533440962531384,-0.023460881598853314,-0.027317840763688782,-0.03110865564039194,-0.034839951152598345,-0.0385177148891884,-0.042143458102408826,-0.04572091815427495
1976-01,0.013189522683361108,0.013600333712355023,0.009605738962083684,0.0048695300985041046,0.00011247071001573743,-0.004551211386163451,-0.009106634646967076,-0.013553155631634764,-0.01788986668677339,-0.022121665056119427,-0.02624901128383076,-0.03028183884193799,-0.03422276799013232,-0.0380796394311643
1976-02,0.00987995357839238,0.010341537030329159,0.007842313983876569,0.004851710750711151,0.0018129199833890608,-0.001212660314324143,-0.0042008060252686896,-0.0071250019683845745,-0.009962653518423894,-0.012692541234561898,-0.015309186764799282,-0.017812670070885755,-0.02020410358281427,-0.022495792636395184
1976-03,0.0056196791616091105,0.004824357320467806,0.002298797483297951,-0.0006068897789995292,-0.0035306759759066377,-0.006376852952809861,-0.009117314189099055,-0.01173758579885812,-0.014238057654606513,-0.01662200983748345,-0.018899633420710847,-0.021083425232747272,-0.023192885131875805,-0.0252517017101597
1976-04,0.0124775186994907,0.0152120906961902,0.014665291190740792,0.013209568062723515,0.011598799842997824,0.010050074800640664,0.008607641855452403,0.0072699891702727865,0.0060231053241421445,0.004846509713526202,0.0037224982413649396,0.0026327460608020076,0.0015614872312662773,0.00048398149945854535
1976-05,-0.0034856378934262754,-0.013663543668556086,-0.024583426585476745,-0.03488711643506397,-0.044518934560833626,-0.05364647072482433,-0.06241886570208116,-0.07093524689779661,-0.07925819399746752,-0.08742617798855326,-0.09547078554800889,-0.10340876459089515,-0.11125831656098167,-0.11903606021927482
1976-06,0.00011774048242938276,-0.004274883388562262,-0.008943742989158699,-0.01329226487457813,-0.017419251972445857,-0.02147204362339769,-0.025535314877447826,-0.02963986204100582,-0.03379771869212621,-0.03800252661888848,-0.042254078127087036,-0.04655232741224423,-0.050897408808196966,-0.055297475834587766
